id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
10691,benrenshoucui,3.2,询问今日能否还款,我问一下正常日十七号为什么今天一七,我问一下正常日十七号为什么今天一七,-99,无效语义,invalid
10692,benrenshoucui,3.2,询问今日能否还款,你是脑子有病啊,你是脑子有病啊,-99,无效语义,invalid
10693,df,4.4,询问今日能否还款,嗯前几天,嗯前几天,-99,无效语义,invalid
10694,benrenshoucui,3.2,询问今日能否还款,你不要保一个诈骗电话,你不要保一个诈骗电话,-99,无效语义,invalid
10695,benrenshoucui,3.2,询问今日能否还款,怎么消费,怎么消费,-99,无效语义,invalid
10696,benrenshoucui,3.2,询问今日能否还款,截止的时间,截止的时间,-99,无效语义,invalid
10697,df,3.2,询问今日能否还款,挂啊不是,挂啊不是,-99,无效语义,invalid
10698,benrenshoucui,3.2,询问今日能否还款,到明天了零六吧,到明天了零六吧,-99,无效语义,invalid
10699,benrenshoucui,3.2,询问今日能否还款,你有卡带,你有卡带,-99,无效语义,invalid
10700,benrenshoucui,4.4,询问今日能否还款,见好,见好,-99,无效语义,invalid
10701,benrenshoucui,3.2,询问今日能否还款,因为我老师,因为我老师,-99,无效语义,invalid
10702,RESC,3.2,询问今日能否还款,我现在调整到交,我现在调整到交,-99,无效语义,invalid
10703,df,3.2,询问今日能否还款,能否人工不,能否人工不,-99,无效语义,invalid
10704,df,3.2,询问今日能否还款,啊直接不计分,啊直接不计分,-99,无效语义,invalid
10705,benrenshoucui,3.2,询问今日能否还款,昨天我还在问,昨天我还在问,-99,无效语义,invalid
10706,benrenshoucui,3.2,询问今日能否还款,我他们说结果钱,我他们说结果钱,-99,无效语义,invalid
10707,df,3.2,询问今日能否还款,他发工资了,他发工资了,-99,无效语义,invalid
10708,benrenshoucui,3.2,询问今日能否还款,五百五十几万,五百五十几万,-99,无效语义,invalid
10709,benrenshoucui,3.2,询问今日能否还款,活动这件事了公众号中证还的银行卡不说打打个消息银行卡不行吗,活动这件事了公众号中证还的银行卡不说打打个消息银行卡不行吗,-99,无效语义,invalid
10710,benrenshoucui,3.2,询问今日能否还款,一直存放在冰柜,一直存放在冰柜,-99,无效语义,invalid
10711,benrenshoucui,3.2,询问今日能否还款,上你妈都批,上你妈都批,-99,无效语义,invalid
10712,df,4.4,询问今日能否还款,什么情况你给我停了花那讲,什么情况你给我停了花那讲,-99,无效语义,invalid
10713,df,3.2,询问今日能否还款,我信息可以水还款可以,我信息可以水还款可以,-99,无效语义,invalid
10714,df,3.2,询问今日能否还款,那那你,那你,-99,无效语义,invalid
10715,benrenshoucui,3.2,询问今日能否还款,哦换掉了这这这这伙的四年了,哦换掉了这这伙的四年了,-99,无效语义,invalid
10716,benrenshoucui,3.2,询问今日能否还款,我的发起第二次,我的发起第二次,-99,无效语义,invalid
10717,benrenshoucui,4.4,询问今日能否还款,哎呀我现在过十五了我的现在,哎呀我现在过十五了我的现在,-99,无效语义,invalid
10718,benrenshoucui,3.2,询问今日能否还款,明天不去了明天吧,明天不去了明天吧,-99,无效语义,invalid
10719,benrenshoucui,3.2,询问今日能否还款,哦然后把它,哦然后把它,-99,无效语义,invalid
10720,df,3.2,询问今日能否还款,还没寄,还没寄,-99,无效语义,invalid
10721,benrenshoucui,3.2,询问今日能否还款,花钱都是一万一万的,花钱都是一万的,-99,无效语义,invalid
10722,benrenshoucui,3.2,询问今日能否还款,的楼,的楼,-99,无效语义,invalid
10723,benrenshoucui,4.4,询问今日能否还款,我在这一两三天我就把他反烦了啊,我在这一两三天我就把他反烦了啊,-99,无效语义,invalid
10724,RESC,3.2,询问今日能否还款,快乐,快乐,-99,无效语义,invalid
10725,benrenshoucui,3.2,询问今日能否还款,啊那这个我要跟他本人核对一下,啊那这个我要跟他本人核对一下,-99,无效语义,invalid
10726,df,4.4,询问今日能否还款,葛业务都存进去呢,葛业务都存进去呢,-99,无效语义,invalid
10727,benrenshoucui,4.4,询问今日能否还款,啊你是人工只是说,啊你是人工只是说,-99,无效语义,invalid
10728,benrenshoucui,3.2,询问今日能否还款,不用神州金融什么什么都清楚啊,不用神州金融什么都清楚啊,-99,无效语义,invalid
10729,df,3.2,询问今日能否还款,还有贴的,还有贴的,-99,无效语义,invalid
10730,benrenshoucui,3.2,询问今日能否还款,啊那你让我怎么怎么,啊那你让我怎么,-99,无效语义,invalid
10731,benrenshoucui,3.2,询问今日能否还款,我中三万我就划过了吗,我中三万我就划过了吗,-99,无效语义,invalid
10732,df,3.2,询问今日能否还款,好好好我现在这里,好好好我现在这里,-99,无效语义,invalid
10733,benrenshoucui,3.2,询问今日能否还款,那我要分多少期交,那我要分多少期交,-99,无效语义,invalid
10734,benrenshoucui,3.2,询问今日能否还款,啊我看不是,啊我看不是,-99,无效语义,invalid
10735,df,3.2,询问今日能否还款,不是我那个那个那个到,不是我那个到,-99,无效语义,invalid
10736,RESC,3.2,询问今日能否还款,知道楼区内三元显示上面,知道楼区内三元显示上面,-99,无效语义,invalid
10737,benrenshoucui,3.2,询问今日能否还款,我要卡给我你这卡趋势吧,我要卡给我你这卡趋势吧,-99,无效语义,invalid
10738,benrenshoucui,3.2,询问今日能否还款,吴主任我昨天一我昨天已经转,吴主任我昨天一我昨天已经转,-99,无效语义,invalid
10739,benrenshoucui,3.2,询问今日能否还款,嗯嗯你说什么,嗯你说什么,-99,无效语义,invalid
10740,df,3.2,询问今日能否还款,明天不能因为抽烟我的车字维修的时候它是拖延你们这个不收,明天不能因为抽烟我的车字维修的时候它是拖延你们这个不收,-99,无效语义,invalid
10741,benrenshoucui,3.2,询问今日能否还款,仓中我我我现在,仓中我现在,-99,无效语义,invalid
10742,RESC,3.2,询问今日能否还款,不好的好的,不好的好的,-99,无效语义,invalid
10743,benrenshoucui,3.2,询问今日能否还款,什么都一个回,什么都一个回,-99,无效语义,invalid
10744,RESC,3.2,询问今日能否还款,一天晚上,一天晚上,-99,无效语义,invalid
10745,benrenshoucui,3.2,询问今日能否还款,反正是你当地客,反正是你当地客,-99,无效语义,invalid
10746,benrenshoucui,4.4,询问今日能否还款,哦你你说我弄弄啊,哦你说我弄弄啊,-99,无效语义,invalid
10747,benrenshoucui,4.4,询问今日能否还款,我叫什么名字你给我说吧,我叫什么名字你给我说吧,-99,无效语义,invalid
10748,benrenshoucui,3.2,询问今日能否还款,五个现在怎么,五个现在怎么,-99,无效语义,invalid
10749,benrenshoucui,3.2,询问今日能否还款,弄啊,弄啊,-99,无效语义,invalid
10750,benrenshoucui,3.2,询问今日能否还款,明天是吗,明天是吗,-99,无效语义,invalid
10751,benrenshoucui,4.4,询问今日能否还款,服务吗,服务吗,-99,无效语义,invalid
10752,benrenshoucui,4.4,询问今日能否还款,你不是说什么工作你跟我说一下,你不是说什么工作你跟我说一下,-99,无效语义,invalid
10753,RESC,3.2,询问今日能否还款,哦哦现在啊没有跨工资统发工资在完了,哦现在啊没有跨工资统发工资在完了,-99,无效语义,invalid
10754,benrenshoucui,3.2,询问今日能否还款,我立马送的走啊,我立马送的走啊,-99,无效语义,invalid
10755,benrenshoucui,3.2,询问今日能否还款,再见哦哦,再见哦,-99,无效语义,invalid
10756,benrenshoucui,3.2,询问今日能否还款,晕倒公安局,晕倒公安局,-99,无效语义,invalid
10757,benrenshoucui,3.2,询问今日能否还款,就这一,就这一,-99,无效语义,invalid
10758,df,3.2,询问今日能否还款,你是什么原因的,你是什么原因的,-99,无效语义,invalid
10759,benrenshoucui,3.2,询问今日能否还款,不是不是不是不是啥事住中原消费,不是啥事住中原消费,-99,无效语义,invalid
10760,RESC,3.2,询问今日能否还款,没有回家我现在没在家里我要美美的当地看看那个手术,没有回家我现在没在家里我要美美的当地看看那个手术,-99,无效语义,invalid
10761,benrenshoucui,3.2,询问今日能否还款,手机上,手机上,-99,无效语义,invalid
10762,benrenshoucui,3.2,询问今日能否还款,你听我说,你听我说,-99,无效语义,invalid
10763,benrenshoucui,3.2,询问今日能否还款,这两天解决好吧,这两天解决好吧,-99,无效语义,invalid
10764,benrenshoucui,3.2,询问今日能否还款,我这什么呀,我这什么呀,-99,无效语义,invalid
10765,benrenshoucui,3.2,询问今日能否还款,你好请不要挂机您拨打的电话正在通话中的那位朋友叫就是这个月所以,你好请不要挂机您拨打的电话正在通话中的那位朋友叫就是这个月所以,-99,无效语义,invalid
10766,df,4.4,询问今日能否还款,上面到账你这你都不知道吗,上面到账你这你都不知道吗,-99,无效语义,invalid
10767,benrenshoucui,3.2,询问今日能否还款,这样你妈给我披红日保对吧,这样你妈给我披红日保对吧,-99,无效语义,invalid
10768,benrenshoucui,3.2,询问今日能否还款,我没贵,我没贵,-99,无效语义,invalid
10769,RESC,3.2,询问今日能否还款,啊是星期二二十二号,啊是星期二二十二号,-99,无效语义,invalid
10770,benrenshoucui,3.2,询问今日能否还款,去弄出来呢,去弄出来呢,-99,无效语义,invalid
10771,benrenshoucui,3.2,询问今日能否还款,再见拜拜,再见拜拜,-99,无效语义,invalid
10772,benrenshoucui,3.2,询问今日能否还款,钱多,钱多,-99,无效语义,invalid
10773,benrenshoucui,3.2,询问今日能否还款,哦今天还是当时做,哦今天还是当时做,-99,无效语义,invalid
10774,RESC,3.2,询问今日能否还款,可以找他,可以找他,-99,无效语义,invalid
10775,benrenshoucui,3.2,询问今日能否还款,诶哥,诶哥,-99,无效语义,invalid
10776,benrenshoucui,3.2,询问今日能否还款,双峰家里网,双峰家里网,-99,无效语义,invalid
10777,RESC,3.2,询问今日能否还款,一还款,一还款,-99,无效语义,invalid
10778,benrenshoucui,3.2,询问今日能否还款,哎算,哎算,-99,无效语义,invalid
10779,benrenshoucui,3.2,询问今日能否还款,啊啊喂喂,啊喂喂,-99,无效语义,invalid
10780,benrenshoucui,3.2,询问今日能否还款,哎呀给你主要是以前昨天今天打到卡上的呀,哎呀给你主要是以前昨天今天打到卡上的呀,-99,无效语义,invalid
10781,df,3.2,询问今日能否还款,我以为是,我以为是,-99,无效语义,invalid
10782,benrenshoucui,3.2,询问今日能否还款,我说我给他们查一下什么型,我说我给他们查一下什么型,-99,无效语义,invalid
10783,df,3.2,询问今日能否还款,我那个太长了查不了,我那个太长了查不了,-99,无效语义,invalid
10784,benrenshoucui,3.2,询问今日能否还款,我的信用卡过了,我的信用卡过了,-99,无效语义,invalid
10785,df,3.2,询问今日能否还款,出来了应该怎么,出来了应该怎么,-99,无效语义,invalid
10786,benrenshoucui,3.2,询问今日能否还款,恩施到武汉,恩施到武汉,-99,无效语义,invalid
10787,RESC,3.2,询问今日能否还款,对面吧,对面吧,-99,无效语义,invalid
10788,benrenshoucui,3.2,询问今日能否还款,这个不是娃的你别上网我没在网上你不用咱这些项,这个不是娃的你别上网我没在网上你不用咱这些项,-99,无效语义,invalid
10789,benrenshoucui,3.2,询问今日能否还款,为什么你必须还是个人,为什么你必须还是个人,-99,无效语义,invalid
10790,df,3.2,询问今日能否还款,我我先问你一下好不好,我先问你一下好不好,-99,无效语义,invalid
10791,df,3.2,询问今日能否还款,不昨天收到信息了,不昨天收到信息了,-99,无效语义,invalid
10792,df,3.2,询问今日能否还款,那个凌晨有的呀,那个凌晨有的呀,-99,无效语义,invalid
10793,benrenshoucui,3.2,询问今日能否还款,对啊再见我我昨天跟那个我老是千八的电话他说咱出去服务密码啥的自动扣不了,对啊再见我昨天跟那个我老是千八的电话他说咱出去服务密码啥的自动扣不了,-99,无效语义,invalid
10794,benrenshoucui,3.2,询问今日能否还款,周五到那个长的卡里面去扣现在长期就没型,周五到那个长的卡里面去扣现在长期就没型,-99,无效语义,invalid
10795,benrenshoucui,3.2,询问今日能否还款,银行买个明天那样,银行买个明天那样,-99,无效语义,invalid
10796,benrenshoucui,3.2,询问今日能否还款,今天过来就明天,今天过来就明天,-99,无效语义,invalid
10797,benrenshoucui,3.2,询问今日能否还款,我问你到底找谁呀你呀,我问你到底找谁呀你呀,-99,无效语义,invalid
10798,benrenshoucui,3.2,询问今日能否还款,型基兰兴和,型基兰兴和,-99,无效语义,invalid
10799,benrenshoucui,3.2,询问今日能否还款,女士系统吗,女士系统吗,-99,无效语义,invalid
10800,benrenshoucui,4.4,询问今日能否还款,申请我要的话,申请我要的话,-99,无效语义,invalid
10801,benrenshoucui,3.2,询问今日能否还款,我跟晚上,我跟晚上,-99,无效语义,invalid
10802,benrenshoucui,3.2,询问今日能否还款,庄镇村的呢,庄镇村的呢,-99,无效语义,invalid
10803,RESC,3.2,询问今日能否还款,绑定不上卡,绑定不上卡,-99,无效语义,invalid
10804,benrenshoucui,3.2,询问今日能否还款,查一下就填上,查一下就填上,-99,无效语义,invalid
10805,benrenshoucui,4.4,询问今日能否还款,个人贷款都不懂,个人贷款都不懂,-99,无效语义,invalid
10806,benrenshoucui,3.2,询问今日能否还款,哦今天的话不是我不是跟你们客服就是说能不能解决的钱免费的,哦今天的话不是我不是跟你们客服就是说能不能解决的钱免费的,-99,无效语义,invalid
10807,df,3.2,询问今日能否还款,昨天我肯定是啊,昨天我肯定是啊,-99,无效语义,invalid
10808,benrenshoucui,3.2,询问今日能否还款,对不起您拨的号码不存在请查证再拨,对不起您拨的号码不存在请查证再拨,-99,无效语义,invalid
10809,df,3.2,询问今日能否还款,哎对对对你怎么这怎么收你不是这听不懂今天不出全进去,哎对你怎么这怎么收你不是这听不懂今天不出全进去,-99,无效语义,invalid
10810,benrenshoucui,3.2,询问今日能否还款,对现在都反应,对现在都反应,-99,无效语义,invalid
10811,RESC,3.2,询问今日能否还款,嗯在查好了啊,嗯在查好了啊,-99,无效语义,invalid
10812,benrenshoucui,3.2,询问今日能否还款,哦等打个电话问他,哦等打个电话问他,-99,无效语义,invalid
10813,benrenshoucui,3.2,询问今日能否还款,关键是我,关键是我,-99,无效语义,invalid
10814,benrenshoucui,3.2,询问今日能否还款,但是微信那里工,但是微信那里工,-99,无效语义,invalid
10815,benrenshoucui,3.2,询问今日能否还款,可以可以你不行,可以你不行,-99,无效语义,invalid
10816,benrenshoucui,3.2,询问今日能否还款,可以啊我直接用手机上就行了因为我是之前那个什么,可以啊我直接用手机上就行了因为我是之前那个什么,-99,无效语义,invalid
10817,benrenshoucui,4.4,询问今日能否还款,喂你好华,喂你好华,-99,无效语义,invalid
10818,benrenshoucui,3.2,询问今日能否还款,打你,打你,-99,无效语义,invalid
10819,benrenshoucui,3.2,询问今日能否还款,啊今天我,啊今天我,-99,无效语义,invalid
10820,benrenshoucui,3.2,询问今日能否还款,处理什么,处理什么,-99,无效语义,invalid
10821,df,3.2,询问今日能否还款,郭子行吗,郭子行吗,-99,无效语义,invalid
10822,benrenshoucui,3.2,询问今日能否还款,姓汪,姓汪,-99,无效语义,invalid
10823,benrenshoucui,4.4,询问今日能否还款,今天差不多反正就这两天,今天差不多反正就这两天,-99,无效语义,invalid
10824,benrenshoucui,3.2,询问今日能否还款,我说话你听得见吗我问,我说话你听得见吗我问,-99,无效语义,invalid
10825,benrenshoucui,3.2,询问今日能否还款,哦联动,哦联动,-99,无效语义,invalid
10826,benrenshoucui,3.2,询问今日能否还款,您先处理吧,您先处理吧,-99,无效语义,invalid
10827,benrenshoucui,3.2,询问今日能否还款,哎再见哎,哎再见哎,-99,无效语义,invalid
10828,benrenshoucui,3.2,询问今日能否还款,能啊啥的能咨询,能啊啥的能咨询,-99,无效语义,invalid
10829,benrenshoucui,3.2,询问今日能否还款,嗯嗯浦发的普世不是,嗯浦发的普世不是,-99,无效语义,invalid
10830,benrenshoucui,4.4,询问今日能否还款,把学校应该那个我上门,把学校应该那个我上门,-99,无效语义,invalid
10831,df,3.2,询问今日能否还款,被家用品大金,被家用品大金,-99,无效语义,invalid
10832,benrenshoucui,3.2,询问今日能否还款,我这边昨天,我这边昨天,-99,无效语义,invalid
10833,benrenshoucui,3.2,询问今日能否还款,一个基金,一个基金,-99,无效语义,invalid
10834,df,3.2,询问今日能否还款,不要了我这边跟他们财务沟通好了,不要了我这边跟他们财务沟通好了,-99,无效语义,invalid
10835,benrenshoucui,3.2,询问今日能否还款,啊啥因,啊啥因,-99,无效语义,invalid
10836,benrenshoucui,4.4,询问今日能否还款,你你你你你是不是傻呀傻逼,你是不是傻呀傻逼,-99,无效语义,invalid
10837,benrenshoucui,3.2,询问今日能否还款,多钟,多钟,-99,无效语义,invalid
10838,benrenshoucui,3.2,询问今日能否还款,是不是没课,是不是没课,-99,无效语义,invalid
10839,RESC,4.4,询问今日能否还款,淘宝的吗,淘宝的吗,-99,无效语义,invalid
10840,benrenshoucui,3.2,询问今日能否还款,啊我给你打个电话啊好嘞,啊我给你打个电话啊好嘞,-99,无效语义,invalid
10841,benrenshoucui,3.2,询问今日能否还款,嗯七十一万,嗯七十一万,-99,无效语义,invalid
10842,benrenshoucui,3.2,询问今日能否还款,对对对我懂了我懂了,对我懂了我懂了,-99,无效语义,invalid
10843,benrenshoucui,3.2,询问今日能否还款,我问你的是吗,我问你的是吗,-99,无效语义,invalid
10844,df,3.2,询问今日能否还款,今天划不上我没有欠了吧,今天划不上我没有欠了吧,-99,无效语义,invalid
10845,benrenshoucui,3.2,询问今日能否还款,对你三分钟去吧,对你三分钟去吧,-99,无效语义,invalid
10846,benrenshoucui,3.2,询问今日能否还款,请不要的话,请不要的话,-99,无效语义,invalid
10847,benrenshoucui,3.2,询问今日能否还款,不让,不让,-99,无效语义,invalid
10848,benrenshoucui,3.2,询问今日能否还款,三万,三万,-99,无效语义,invalid
10849,benrenshoucui,3.2,询问今日能否还款,信息了我看到了,信息了我看到了,-99,无效语义,invalid
10850,benrenshoucui,3.2,询问今日能否还款,我这个支付宝还是什么,我这个支付宝还是什么,-99,无效语义,invalid
10851,df,4.4,询问今日能否还款,听到的时候了吗,听到的时候了吗,-99,无效语义,invalid
10852,benrenshoucui,3.2,询问今日能否还款,让,让,-99,无效语义,invalid
10853,benrenshoucui,3.2,询问今日能否还款,哎呀我还得去周转一下,哎呀我还得去周转一下,-99,无效语义,invalid
10854,benrenshoucui,3.2,询问今日能否还款,我还是什么,我还是什么,-99,无效语义,invalid
10855,benrenshoucui,3.2,询问今日能否还款,那个工行上面扣费的,那个工行上面扣费的,-99,无效语义,invalid
10856,RESC,3.2,询问今日能否还款,怎么要打我都翻不了我不是你就反正反正那个信用卡里面去了,怎么要打我都翻不了我不是你就反正那个信用卡里面去了,-99,无效语义,invalid
10857,benrenshoucui,3.2,询问今日能否还款,哦我那个卡有啊,哦我那个卡有啊,-99,无效语义,invalid
10858,benrenshoucui,4.4,询问今日能否还款,不是我我我又得了,不是我又得了,-99,无效语义,invalid
10859,benrenshoucui,4.4,询问今日能否还款,是哪一块没有啊,是哪一块没有啊,-99,无效语义,invalid
10860,df,3.2,询问今日能否还款,就是那个大病了一天都不到的信应该处理不到那个钱没到账然后才感觉你,就是那个大病了一天都不到的信应该处理不到那个钱没到账然后才感觉你,-99,无效语义,invalid
10861,RESC,3.2,询问今日能否还款,蒲点不了啊,蒲点不了啊,-99,无效语义,invalid
10862,RESC,3.2,询问今日能否还款,马上通知,马上通知,-99,无效语义,invalid
10863,RESC,3.2,询问今日能否还款,华夏,华夏,-99,无效语义,invalid
10864,df,4.4,询问今日能否还款,开通,开通,-99,无效语义,invalid
10865,benrenshoucui,3.2,询问今日能否还款,刚才转怎么怎么补上,刚才转怎么补上,-99,无效语义,invalid
10866,benrenshoucui,3.2,询问今日能否还款,啊我想的,啊我想的,-99,无效语义,invalid
10867,benrenshoucui,3.2,询问今日能否还款,我要网上可以十年我现在白天在外面,我要网上可以十年我现在白天在外面,-99,无效语义,invalid
10868,benrenshoucui,3.2,询问今日能否还款,就说没你你你,就说没你,-99,无效语义,invalid
10869,benrenshoucui,3.2,询问今日能否还款,高速,高速,-99,无效语义,invalid
10870,df,4.4,询问今日能否还款,嗯可能没有啊你那边,嗯可能没有啊你那边,-99,无效语义,invalid
10871,RESC,3.2,询问今日能否还款,对对对让我,对让我,-99,无效语义,invalid
10872,RESC,3.2,询问今日能否还款,啊今天啊现在还不懂,啊今天啊现在还不懂,-99,无效语义,invalid
10873,benrenshoucui,3.2,询问今日能否还款,对对同上新,对同上新,-99,无效语义,invalid
10874,benrenshoucui,3.2,询问今日能否还款,哦还华,哦还华,-99,无效语义,invalid
10875,benrenshoucui,3.2,询问今日能否还款,一天院线,一天院线,-99,无效语义,invalid
10876,benrenshoucui,4.4,询问今日能否还款,嗯你好原因,嗯你好原因,-99,无效语义,invalid
10877,benrenshoucui,3.2,询问今日能否还款,能不能我还款,能不能我还款,-99,无效语义,invalid
10878,benrenshoucui,3.2,询问今日能否还款,兴华,兴华,-99,无效语义,invalid
10879,RESC,3.2,询问今日能否还款,反正不是,反正不是,-99,无效语义,invalid
10880,df,4.4,询问今日能否还款,病历卡给华人好不好谢谢情况去爱就是实际说一句,病历卡给华人好不好谢谢情况去爱就是实际说一句,-99,无效语义,invalid
10881,benrenshoucui,3.2,询问今日能否还款,我说我的的上面有点大你们听不清楚,我说我的上面有点大你们听不清楚,-99,无效语义,invalid
10882,benrenshoucui,4.4,询问今日能否还款,让我改成身份证,让我改成身份证,-99,无效语义,invalid
10883,benrenshoucui,3.2,询问今日能否还款,姓李李天的,姓李李天的,-99,无效语义,invalid
10884,df,3.2,询问今日能否还款,有时候就不会拿那个上午上午把卡号给我换了然后,有时候就不会拿那个上午把卡号给我换了然后,-99,无效语义,invalid
10885,benrenshoucui,3.2,询问今日能否还款,不然,不然,-99,无效语义,invalid
10886,benrenshoucui,3.2,询问今日能否还款,啥换,啥换,-99,无效语义,invalid
10887,benrenshoucui,3.2,询问今日能否还款,我刚才约定的,我刚才约定的,-99,无效语义,invalid
10888,RESC,3.2,询问今日能否还款,哦你今天吗,哦你今天吗,-99,无效语义,invalid
10889,benrenshoucui,3.2,询问今日能否还款,已经捆绑不行吗,已经捆绑不行吗,-99,无效语义,invalid
10890,benrenshoucui,4.4,询问今日能否还款,谢谢谢谢啊喂,谢谢啊喂,-99,无效语义,invalid
10891,benrenshoucui,3.2,询问今日能否还款,万俟上面他要,万俟上面他要,-99,无效语义,invalid
10892,df,3.2,询问今日能否还款,昨天下午是昨天的很多,昨天下午是昨天的很多,-99,无效语义,invalid
10893,benrenshoucui,3.2,询问今日能否还款,是么怎么知道,是么怎么知道,-99,无效语义,invalid
10894,benrenshoucui,3.2,询问今日能否还款,发个短信一会我去,发个短信一会我去,-99,无效语义,invalid
10895,RESC,3.2,询问今日能否还款,我刚才发现,我刚才发现,-99,无效语义,invalid
10896,benrenshoucui,3.2,询问今日能否还款,试算,试算,-99,无效语义,invalid
10897,benrenshoucui,3.2,询问今日能否还款,喂哎,喂哎,-99,无效语义,invalid
10898,df,3.2,询问今日能否还款,我说明天电费气,我说明天电费气,-99,无效语义,invalid
10899,benrenshoucui,3.2,询问今日能否还款,看看我,看看我,-99,无效语义,invalid
10900,df,4.4,询问今日能否还款,可以查么,可以查么,-99,无效语义,invalid
10901,df,3.2,询问今日能否还款,到了嗯嗯,到了嗯,-99,无效语义,invalid
10902,benrenshoucui,3.2,询问今日能否还款,嗯嗯支付宝充嗯嗯,嗯支付宝充嗯,-99,无效语义,invalid
10903,benrenshoucui,3.2,询问今日能否还款,那他,那他,-99,无效语义,invalid
10904,benrenshoucui,3.2,询问今日能否还款,我听不见,我听不见,-99,无效语义,invalid
10905,benrenshoucui,3.2,询问今日能否还款,好像有点紧张,好像有点紧张,-99,无效语义,invalid
10906,benrenshoucui,3.2,询问今日能否还款,那七二百开始,那七二百开始,-99,无效语义,invalid
10907,benrenshoucui,3.2,询问今日能否还款,我还没情况,我还没情况,-99,无效语义,invalid
10908,benrenshoucui,3.2,询问今日能否还款,农村商业银行,农村商业银行,-99,无效语义,invalid
10909,benrenshoucui,3.2,询问今日能否还款,上午不要这个钱了,上午不要这个钱了,-99,无效语义,invalid
10910,benrenshoucui,4.4,询问今日能否还款,怎么划怎么还没考完那个,怎么划怎么还没考完那个,-99,无效语义,invalid
10911,df,3.2,询问今日能否还款,哎呀老婆,哎呀老婆,-99,无效语义,invalid
10912,benrenshoucui,4.4,询问今日能否还款,一会还清楚吗,一会还清楚吗,-99,无效语义,invalid
10913,benrenshoucui,3.2,询问今日能否还款,我现在四年,我现在四年,-99,无效语义,invalid
10914,benrenshoucui,3.2,询问今日能否还款,三星的一会我让我我,三星的一会我让我,-99,无效语义,invalid
10915,benrenshoucui,3.2,询问今日能否还款,嗯好像四百多,嗯好像四百多,-99,无效语义,invalid
10916,benrenshoucui,3.2,询问今日能否还款,我都不知道你说什么,我都不知道你说什么,-99,无效语义,invalid
10917,benrenshoucui,4.4,询问今日能否还款,又又又贵又,又贵又,-99,无效语义,invalid
10918,benrenshoucui,3.2,询问今日能否还款,我要我要文,我要我要文,-99,无效语义,invalid
10919,benrenshoucui,3.2,询问今日能否还款,我说我的卡,我说我的卡,-99,无效语义,invalid
10920,benrenshoucui,3.2,询问今日能否还款,嗯我我早上刚那啥的呀,嗯我早上刚那啥的呀,-99,无效语义,invalid
10921,df,4.4,询问今日能否还款,扣的吗,扣的吗,-99,无效语义,invalid
10922,benrenshoucui,3.2,询问今日能否还款,二的吗,二的吗,-99,无效语义,invalid
10923,benrenshoucui,4.4,询问今日能否还款,我不知道有事啊,我不知道有事啊,-99,无效语义,invalid
10924,RESC,3.2,询问今日能否还款,信用卡我想问你还呢,信用卡我想问你还呢,-99,无效语义,invalid
10925,df,3.2,询问今日能否还款,你说的是哪个东西啊,你说的是哪个东西啊,-99,无效语义,invalid
10926,RESC,3.2,询问今日能否还款,你先,你先,-99,无效语义,invalid
10927,benrenshoucui,4.4,询问今日能否还款,啊能一会就华夏,啊能一会就华夏,-99,无效语义,invalid
10928,df,3.2,询问今日能否还款,帮你还张,帮你还张,-99,无效语义,invalid
10929,df,3.2,询问今日能否还款,喂你好今天今天就这时候了我们我待会我问我家我家孩子吧,喂你好今天就这时候了我们我待会我问我家孩子吧,-99,无效语义,invalid
10930,benrenshoucui,3.2,询问今日能否还款,嗯不是哎我喂喂喂听到吗,嗯不是哎我喂喂喂听到吗,-99,无效语义,invalid
10931,benrenshoucui,3.2,询问今日能否还款,你在哪,你在哪,-99,无效语义,invalid
10932,RESC,4.4,询问今日能否还款,但是我,但是我,-99,无效语义,invalid
10933,benrenshoucui,3.2,询问今日能否还款,我现在要求,我现在要求,-99,无效语义,invalid
10934,benrenshoucui,3.2,询问今日能否还款,不知道我知道知道,不知道我知道知道,-99,无效语义,invalid
10935,benrenshoucui,3.2,询问今日能否还款,六就完了呗,六就完了呗,-99,无效语义,invalid
10936,benrenshoucui,3.2,询问今日能否还款,我说就在这一两天这个你还上,我说就在这一两天这个你还上,-99,无效语义,invalid
10937,df,3.2,询问今日能否还款,就因为我那个钱拿到手知道吗,就因为我那个钱拿到手知道吗,-99,无效语义,invalid
10938,RESC,3.2,询问今日能否还款,多呢,多呢,-99,无效语义,invalid
10939,benrenshoucui,3.2,询问今日能否还款,你能够晚一点十一点五零五点四五点这样子,你能够晚一点十一点五零五点四五点这样子,-99,无效语义,invalid
10940,benrenshoucui,3.2,询问今日能否还款,嗯国庆过后吧,嗯国庆过后吧,-99,无效语义,invalid
10941,benrenshoucui,3.2,询问今日能否还款,我我说我现在可照顾了我现在可了昨天就扣掉了吗,我说我现在可照顾了我现在可了昨天就扣掉了吗,-99,无效语义,invalid
10942,df,3.2,询问今日能否还款,今天忘忘啦,今天忘忘啦,-99,无效语义,invalid
10943,benrenshoucui,3.2,询问今日能否还款,您是有病吗,您是有病吗,-99,无效语义,invalid
10944,benrenshoucui,3.2,询问今日能否还款,不是你听清说话了吧,不是你听清说话了吧,-99,无效语义,invalid
10945,benrenshoucui,3.2,询问今日能否还款,你你听到我说话吗,你听到我说话吗,-99,无效语义,invalid
