id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
3816,benrenshoucui,2.2,询问是否认识借款人,二零零零,二零零零,-99,无效语义,invalid
3817,df,2.2,询问是否认识借款人,好几天啊,好几天啊,-99,无效语义,invalid
3818,GHSC,2.2,询问是否认识借款人,眼睁睁,眼睁睁,-99,无效语义,invalid
3819,GHSC,2.2,询问是否认识借款人,婉君查我跟你说了我跟他说的这两天我家里有点事没出门,婉君查我跟你说了我跟他说的这两天我家里有点事没出门,-99,无效语义,invalid
3820,df,2.2,询问是否认识借款人,全部清楚再说一遍,全部清楚再说一遍,-99,无效语义,invalid
3821,GHSC,2.2,询问是否认识借款人,我去网上,我去网上,-99,无效语义,invalid
3822,GHSC,2.2,询问是否认识借款人,我怎么去参加,我怎么去参加,-99,无效语义,invalid
3823,GHSC,2.2,询问是否认识借款人,我就找车位吗你说,我就找车位吗你说,-99,无效语义,invalid
3824,GHSC,2.2,询问是否认识借款人,没说,没说,-99,无效语义,invalid
3825,GHSC,2.2,询问是否认识借款人,你那边的希望真的,你那边的希望真的,-99,无效语义,invalid
3826,GHSC,2.2,询问是否认识借款人,我要去,我要去,-99,无效语义,invalid
3827,df,2.2,询问是否认识借款人,哪个码学生,哪个码学生,-99,无效语义,invalid
3828,GHSC,2.2,询问是否认识借款人,你把是网络名称那些男打电话,你把是网络名称那些男打电话,-99,无效语义,invalid
3829,GHSC,2.2,询问是否认识借款人,提交,提交,-99,无效语义,invalid
3830,RESC,2.2,询问是否认识借款人,赤岗北口是什么银行批总公司三车挡,赤岗北口是什么银行批总公司三车挡,-99,无效语义,invalid
3831,benrenshoucui,2.2,询问是否认识借款人,打交道呀,打交道呀,-99,无效语义,invalid
3832,benrenshoucui,2.2,询问是否认识借款人,嗯那个必要了我是从,嗯那个必要了我是从,-99,无效语义,invalid
3833,RESC,2.2,询问是否认识借款人,发送请按一乘六请按二,发送请按一乘六请按二,-99,无效语义,invalid
3834,GHSC,2.2,询问是否认识借款人,一年中扣,一年中扣,-99,无效语义,invalid
3835,RESC,2.2,询问是否认识借款人,啊问你,啊问你,-99,无效语义,invalid
3836,GHSC,2.2,询问是否认识借款人,我是说怎么啦,我是说怎么啦,-99,无效语义,invalid
3837,GHSC,2.2,询问是否认识借款人,贵的我你们这买了两年了,贵的我你们这买了两年了,-99,无效语义,invalid
3838,GHSC,2.2,询问是否认识借款人,你妈头,你妈头,-99,无效语义,invalid
3839,GHSC,2.2,询问是否认识借款人,我我我这个意思啊,我这个意思啊,-99,无效语义,invalid
3840,GHSC,2.2,询问是否认识借款人,赠送亲爱滴重六请按二,赠送亲爱滴重六请按二,-99,无效语义,invalid
3841,GHSC,2.2,询问是否认识借款人,那我是,那我是,-99,无效语义,invalid
3842,RESC,2.2,询问是否认识借款人,发错了行呗,发错了行呗,-99,无效语义,invalid
3843,df,2.2,询问是否认识借款人,晚上回家后来电再陪跑啊你把周五才反正给你,晚上回家后来电再陪跑啊你把周五才反正给你,-99,无效语义,invalid
3844,GHSC,2.2,询问是否认识借款人,五月二十九号不,五月二十九号不,-99,无效语义,invalid
3845,RESC,2.2,询问是否认识借款人,今天听书有关,今天听书有关,-99,无效语义,invalid
3846,GHSC,2.2,询问是否认识借款人,那怎么我听你的说话是,那怎么我听你的说话是,-99,无效语义,invalid
3847,benrenshoucui,2.2,询问是否认识借款人,股票认识,股票认识,-99,无效语义,invalid
3848,df,2.2,询问是否认识借款人,啊最好,啊最好,-99,无效语义,invalid
3849,RESC,2.2,询问是否认识借款人,打过电话了吧,打过电话了吧,-99,无效语义,invalid
3850,GHSC,2.2,询问是否认识借款人,上送情氨基,上送情氨基,-99,无效语义,invalid
3851,RESC,2.2,询问是否认识借款人,不是高先生吗是付先生吗,不是高先生吗是付先生吗,-99,无效语义,invalid
3852,GHSC,2.2,询问是否认识借款人,请问关不掉,请问关不掉,-99,无效语义,invalid
3853,RESC,2.2,询问是否认识借款人,男朋友学校吗,男朋友学校吗,-99,无效语义,invalid
3854,df,2.2,询问是否认识借款人,说啊什么,说啊什么,-99,无效语义,invalid
3855,benrenshoucui,2.2,询问是否认识借款人,反正是他不是她还有一个你另外一个号码吗你给他打电话,反正是他不是她还有一个你另外一个号码吗你给他打电话,-99,无效语义,invalid
3856,GHSC,2.2,询问是否认识借款人,听不清楚我是听说过还是怎么回事听不清楚的话一次先挂了,听不清楚我是听说过还是怎么回事听不清楚的话一次先挂了,-99,无效语义,invalid
3857,benrenshoucui,2.2,询问是否认识借款人,请知道了吗,请知道了吗,-99,无效语义,invalid
3858,GHSC,2.2,询问是否认识借款人,上次,上次,-99,无效语义,invalid
3859,df,2.2,询问是否认识借款人,啊先生,啊先生,-99,无效语义,invalid
3860,benrenshoucui,2.2,询问是否认识借款人,那是为什么,那是为什么,-99,无效语义,invalid
3861,GHSC,2.2,询问是否认识借款人,你说买什么,你说买什么,-99,无效语义,invalid
3862,df,2.2,询问是否认识借款人,上海,上海,-99,无效语义,invalid
3863,GHSC,2.2,询问是否认识借款人,注册,注册,-99,无效语义,invalid
3864,df,2.2,询问是否认识借款人,因为正常资费卡,因为正常资费卡,-99,无效语义,invalid
3865,RESC,2.2,询问是否认识借款人,的意思啊,的意思啊,-99,无效语义,invalid
3866,RESC,2.2,询问是否认识借款人,那除了,那除了,-99,无效语义,invalid
3867,GHSC,2.2,询问是否认识借款人,关了吗,关了吗,-99,无效语义,invalid
3868,GHSC,2.2,询问是否认识借款人,信号不好啊,信号不好啊,-99,无效语义,invalid
3869,GHSC,2.2,询问是否认识借款人,中国工商银行,中国工商银行,-99,无效语义,invalid
3870,benrenshoucui,2.2,询问是否认识借款人,零十二干嘛的,零十二干嘛的,-99,无效语义,invalid
3871,benrenshoucui,2.2,询问是否认识借款人,他这个号码是现在现在我在用我同一个朋友把这个号码可搞到的,他这个号码是现在我在用我同一个朋友把这个号码可搞到的,-99,无效语义,invalid
3872,GHSC,2.2,询问是否认识借款人,预约,预约,-99,无效语义,invalid
3873,GHSC,2.2,询问是否认识借款人,公司啊,公司啊,-99,无效语义,invalid
3874,benrenshoucui,2.2,询问是否认识借款人,谁愿,谁愿,-99,无效语义,invalid
3875,df,2.2,询问是否认识借款人,我我现在正在去真的去那个现在去银行,我现在正在去真的去那个现在去银行,-99,无效语义,invalid
3876,GHSC,2.2,询问是否认识借款人,衡水还有什么事说吧,衡水还有什么事说吧,-99,无效语义,invalid
3877,df,2.2,询问是否认识借款人,这个电话就是我的,这个电话就是我的,-99,无效语义,invalid
3878,GHSC,2.2,询问是否认识借款人,请了解,请了解,-99,无效语义,invalid
3879,GHSC,2.2,询问是否认识借款人,排查,排查,-99,无效语义,invalid
3880,GHSC,2.2,询问是否认识借款人,怎么能超前几天对吧,怎么能超前几天对吧,-99,无效语义,invalid
3881,RESC,2.2,询问是否认识借款人,我想村,我想村,-99,无效语义,invalid
3882,GHSC,2.2,询问是否认识借款人,干什么你说了,干什么你说了,-99,无效语义,invalid
3883,GHSC,2.2,询问是否认识借款人,这不可以啊,这不可以啊,-99,无效语义,invalid
3884,GHSC,2.2,询问是否认识借款人,啊那我这个信号不好听不到你说什么,啊那我这个信号不好听不到你说什么,-99,无效语义,invalid
3885,GHSC,2.2,询问是否认识借款人,谁让,谁让,-99,无效语义,invalid
3886,GHSC,2.2,询问是否认识借款人,你第一个,你第一个,-99,无效语义,invalid
3887,benrenshoucui,2.2,询问是否认识借款人,我听不懂你说的话,我听不懂你说的话,-99,无效语义,invalid
3888,df,2.2,询问是否认识借款人,密码了,密码了,-99,无效语义,invalid
3889,benrenshoucui,2.2,询问是否认识借款人,啊你的百先乘,啊你的百先乘,-99,无效语义,invalid
3890,GHSC,2.2,询问是否认识借款人,就这样我就现在就不下,就这样我就现在就不下,-99,无效语义,invalid
3891,GHSC,2.2,询问是否认识借款人,怎么办你说什么是不下,怎么办你说什么是不下,-99,无效语义,invalid
3892,GHSC,2.2,询问是否认识借款人,怎么没声音以外,怎么没声音以外,-99,无效语义,invalid
3893,benrenshoucui,2.2,询问是否认识借款人,浪子,浪子,-99,无效语义,invalid
3894,df,2.2,询问是否认识借款人,说斯,说斯,-99,无效语义,invalid
3895,GHSC,2.2,询问是否认识借款人,打你不打指标,打你不打指标,-99,无效语义,invalid
3896,GHSC,2.2,询问是否认识借款人,那我找清楚,那我找清楚,-99,无效语义,invalid
3897,GHSC,2.2,询问是否认识借款人,妈妈把手机带着,妈妈把手机带着,-99,无效语义,invalid
3898,benrenshoucui,2.2,询问是否认识借款人,如果你,如果你,-99,无效语义,invalid
3899,df,2.2,询问是否认识借款人,我就是打你嗯,我就是打你嗯,-99,无效语义,invalid
3900,benrenshoucui,2.2,询问是否认识借款人,什么学历,什么学历,-99,无效语义,invalid
3901,GHSC,2.2,询问是否认识借款人,博闻说我不稳是那就当天分的身份证吗,博闻说我不稳是那就当天分的身份证吗,-99,无效语义,invalid
3902,GHSC,2.2,询问是否认识借款人,你多大会,你多大会,-99,无效语义,invalid
3903,GHSC,2.2,询问是否认识借款人,嗯我今天,嗯我今天,-99,无效语义,invalid
3904,GHSC,2.2,询问是否认识借款人,都是我就是北京那那你认是,都是我就是北京那你认是,-99,无效语义,invalid
3905,GHSC,2.2,询问是否认识借款人,不要不要不要不要,不要,-99,无效语义,invalid
3906,GHSC,2.2,询问是否认识借款人,那个出现是什么意思,那个出现是什么意思,-99,无效语义,invalid
3907,GHSC,2.2,询问是否认识借款人,知道我没找,知道我没找,-99,无效语义,invalid
3908,df,2.2,询问是否认识借款人,用,用,-99,无效语义,invalid
3909,GHSC,2.2,询问是否认识借款人,什么情况你说,什么情况你说,-99,无效语义,invalid
3910,df,2.2,询问是否认识借款人,啊我跟你说了嘛嗯啊,啊我跟你说了嘛嗯啊,-99,无效语义,invalid
3911,GHSC,2.2,询问是否认识借款人,听不懂是什么啊,听不懂是什么啊,-99,无效语义,invalid
3912,RESC,2.2,询问是否认识借款人,不见了,不见了,-99,无效语义,invalid
3913,GHSC,2.2,询问是否认识借款人,现在在秋杀了你是干啥了嘛加加加加,现在在秋杀了你是干啥了嘛加加,-99,无效语义,invalid
3914,GHSC,2.2,询问是否认识借款人,没有这和上以后是赠送,没有这和上以后是赠送,-99,无效语义,invalid
3915,GHSC,2.2,询问是否认识借款人,百度,百度,-99,无效语义,invalid
3916,GHSC,2.2,询问是否认识借款人,我没听,我没听,-99,无效语义,invalid
3917,RESC,2.2,询问是否认识借款人,就套餐你要是就去做移动小事儿,就套餐你要是就去做移动小事儿,-99,无效语义,invalid
3918,GHSC,2.2,询问是否认识借款人,你这里早上搬家,你这里早上搬家,-99,无效语义,invalid
3919,GHSC,2.2,询问是否认识借款人,是麻烦,是麻烦,-99,无效语义,invalid
3920,GHSC,2.2,询问是否认识借款人,杜先生吗,杜先生吗,-99,无效语义,invalid
3921,GHSC,2.2,询问是否认识借款人,没事啊,没事啊,-99,无效语义,invalid
3922,benrenshoucui,2.2,询问是否认识借款人,见,见,-99,无效语义,invalid
3923,GHSC,2.2,询问是否认识借款人,但是他没有这个卡呀,但是他没有这个卡呀,-99,无效语义,invalid
3924,GHSC,2.2,询问是否认识借款人,那个我,那个我,-99,无效语义,invalid
3925,df,2.2,询问是否认识借款人,刚刚这两天打电话打个二,刚刚这两天打电话打个二,-99,无效语义,invalid
3926,RESC,2.2,询问是否认识借款人,没有以前的,没有以前的,-99,无效语义,invalid
3927,GHSC,2.2,询问是否认识借款人,并先生,并先生,-99,无效语义,invalid
3928,benrenshoucui,2.2,询问是否认识借款人,啊你说你说,啊你说你说,-99,无效语义,invalid
3929,GHSC,2.2,询问是否认识借款人,这里的,这里的,-99,无效语义,invalid
3930,GHSC,2.2,询问是否认识借款人,现在世界上那么多姓王的,现在世界上那么多姓王的,-99,无效语义,invalid
3931,df,2.2,询问是否认识借款人,哪一个吗,哪一个吗,-99,无效语义,invalid
3932,GHSC,2.2,询问是否认识借款人,高先生,高先生,-99,无效语义,invalid
3933,GHSC,2.2,询问是否认识借款人,完全是什么谁,完全是什么谁,-99,无效语义,invalid
3934,benrenshoucui,2.2,询问是否认识借款人,关吗,关吗,-99,无效语义,invalid
3935,GHSC,2.2,询问是否认识借款人,孩子,孩子,-99,无效语义,invalid
3936,GHSC,2.2,询问是否认识借款人,嗯现实,嗯现实,-99,无效语义,invalid
3937,GHSC,2.2,询问是否认识借款人,哎收入,哎收入,-99,无效语义,invalid
3938,GHSC,2.2,询问是否认识借款人,不是唐先生,不是唐先生,-99,无效语义,invalid
3939,GHSC,2.2,询问是否认识借款人,嗯那您说,嗯那您说,-99,无效语义,invalid
3940,benrenshoucui,2.2,询问是否认识借款人,那是修啊那可能不知道他我现在他他这边钱不给我赔,那是修啊那可能不知道他我现在他这边钱不给我赔,-99,无效语义,invalid
3941,GHSC,2.2,询问是否认识借款人,我准备啊,我准备啊,-99,无效语义,invalid
3942,GHSC,2.2,询问是否认识借款人,我真傻怎么啦,我真傻怎么啦,-99,无效语义,invalid
3943,GHSC,2.2,询问是否认识借款人,有什么事你说,有什么事你说,-99,无效语义,invalid
3944,GHSC,2.2,询问是否认识借款人,这个月,这个月,-99,无效语义,invalid
3945,GHSC,2.2,询问是否认识借款人,嗯先生谢谢了,嗯先生谢谢了,-99,无效语义,invalid
3946,benrenshoucui,2.2,询问是否认识借款人,个人,个人,-99,无效语义,invalid
3947,benrenshoucui,2.2,询问是否认识借款人,月费啊,月费啊,-99,无效语义,invalid
3948,GHSC,2.2,询问是否认识借款人,什么信号不好,什么信号不好,-99,无效语义,invalid
3949,GHSC,2.2,询问是否认识借款人,你说呀什么事你说,你说呀什么事你说,-99,无效语义,invalid
3950,GHSC,2.2,询问是否认识借款人,白沫一一你问问,白沫一一你问问,-99,无效语义,invalid
3951,benrenshoucui,2.2,询问是否认识借款人,这个号码是我这个手机号码是我十月份刚才移动,这个号码是我这个手机号码是我十月份刚才移动,-99,无效语义,invalid
3952,GHSC,2.2,询问是否认识借款人,打电话呢,打电话呢,-99,无效语义,invalid
3953,GHSC,2.2,询问是否认识借款人,你听得到吗,你听得到吗,-99,无效语义,invalid
3954,GHSC,2.2,询问是否认识借款人,是不是你那个券,是不是你那个券,-99,无效语义,invalid
3955,GHSC,2.2,询问是否认识借款人,东兴路,东兴路,-99,无效语义,invalid
3956,GHSC,2.2,询问是否认识借款人,哦没有没有什么事啊,哦没有什么事啊,-99,无效语义,invalid
3957,GHSC,2.2,询问是否认识借款人,你是陆先生是什么你不是录音哈,你是陆先生是什么你不是录音哈,-99,无效语义,invalid
3958,GHSC,2.2,询问是否认识借款人,晚呢,晚呢,-99,无效语义,invalid
3959,GHSC,2.2,询问是否认识借款人,啊你,啊你,-99,无效语义,invalid
3960,df,2.2,询问是否认识借款人,没说你说的是吗韦,没说你说的是吗韦,-99,无效语义,invalid
3961,GHSC,2.2,询问是否认识借款人,阳城就要八百工资还,阳城就要八百工资还,-99,无效语义,invalid
3962,GHSC,2.2,询问是否认识借款人,到底说啥听不懂,到底说啥听不懂,-99,无效语义,invalid
3963,benrenshoucui,2.2,询问是否认识借款人,嗯嗯嗯能认识不认识他把手机大家那个能不能呀,嗯能认识不认识他把手机大家那个能不能呀,-99,无效语义,invalid
3964,GHSC,2.2,询问是否认识借款人,啊那什么,啊那什么,-99,无效语义,invalid
3965,benrenshoucui,2.2,询问是否认识借款人,谭先生就我啊,谭先生就我啊,-99,无效语义,invalid
3966,GHSC,2.2,询问是否认识借款人,军区,军区,-99,无效语义,invalid
3967,df,2.2,询问是否认识借款人,十五十五十五背景啊,十五背景啊,-99,无效语义,invalid
3968,GHSC,2.2,询问是否认识借款人,嗯你的光,嗯你的光,-99,无效语义,invalid
3969,GHSC,2.2,询问是否认识借款人,问一下,问一下,-99,无效语义,invalid
3970,df,2.2,询问是否认识借款人,然后你支付呃基金啊那怎么但是今天,然后你支付呃基金啊那怎么但是今天,-99,无效语义,invalid
3971,GHSC,2.2,询问是否认识借款人,对你哼,对你哼,-99,无效语义,invalid
3972,GHSC,2.2,询问是否认识借款人,那是谁,那是谁,-99,无效语义,invalid
3973,benrenshoucui,2.2,询问是否认识借款人,啊你那你说什么没信号,啊你那你说什么没信号,-99,无效语义,invalid
3974,GHSC,2.2,询问是否认识借款人,怎么关先生,怎么关先生,-99,无效语义,invalid
3975,GHSC,2.2,询问是否认识借款人,我让他不要是吧,我让他不要是吧,-99,无效语义,invalid
3976,benrenshoucui,2.2,询问是否认识借款人,什么唐先生,什么唐先生,-99,无效语义,invalid
3977,GHSC,2.2,询问是否认识借款人,文别那个了我也不欠了你本人身份证办理鲸等你用,文别那个了我也不欠了你本人身份证办理鲸等你用,-99,无效语义,invalid
3978,GHSC,2.2,询问是否认识借款人,是啊我是洋洋的话,是啊我是洋洋的话,-99,无效语义,invalid
3979,df,2.2,询问是否认识借款人,二认识没有现成的这边,二认识没有现成的这边,-99,无效语义,invalid
3980,GHSC,2.2,询问是否认识借款人,哦哦现在没钱的了,哦现在没钱的了,-99,无效语义,invalid
3981,benrenshoucui,2.2,询问是否认识借款人,这个不是他手机号啊,这个不是他手机号啊,-99,无效语义,invalid
3982,GHSC,2.2,询问是否认识借款人,嗯不客气谢谢,嗯不客气谢谢,-99,无效语义,invalid
3983,GHSC,2.2,询问是否认识借款人,我那可能,我那可能,-99,无效语义,invalid
3984,benrenshoucui,2.2,询问是否认识借款人,哦九十少啊啥,哦九十少啊啥,-99,无效语义,invalid
3985,benrenshoucui,2.2,询问是否认识借款人,你说这个一样去然后我现在一个地址啊,你说这个一样去然后我现在一个地址啊,-99,无效语义,invalid
3986,GHSC,2.2,询问是否认识借款人,你刚才的意思清楚,你刚才的意思清楚,-99,无效语义,invalid
3987,GHSC,2.2,询问是否认识借款人,不是银行的是吧,不是银行的是吧,-99,无效语义,invalid
3988,benrenshoucui,2.2,询问是否认识借款人,不用是,不用是,-99,无效语义,invalid
3989,df,2.2,询问是否认识借款人,怎麽证件可,怎麽证件可,-99,无效语义,invalid
3990,GHSC,2.2,询问是否认识借款人,我不是李先生,我不是李先生,-99,无效语义,invalid
3991,df,2.2,询问是否认识借款人,啊我想我我我知道我知道两块钱什么的吗,啊我想我我知道两块钱什么的吗,-99,无效语义,invalid
3992,GHSC,2.2,询问是否认识借款人,你又怎么样,你又怎么样,-99,无效语义,invalid
3993,GHSC,2.2,询问是否认识借款人,阔呀,阔呀,-99,无效语义,invalid
3994,df,2.2,询问是否认识借款人,喂你那个应该是人工,喂你那个应该是人工,-99,无效语义,invalid
3995,GHSC,2.2,询问是否认识借款人,光心中,光心中,-99,无效语义,invalid
3996,GHSC,2.2,询问是否认识借款人,对名字是不是以前叫你验光吗,对名字是不是以前叫你验光吗,-99,无效语义,invalid
3997,benrenshoucui,2.2,询问是否认识借款人,我我有一,我有一,-99,无效语义,invalid
3998,benrenshoucui,2.2,询问是否认识借款人,不是啊我不知道有谁他妈谁家怎么说吧就可以吃,不是啊我不知道有谁他妈谁家怎么说吧就可以吃,-99,无效语义,invalid
3999,GHSC,2.2,询问是否认识借款人,那完了吗,那完了吗,-99,无效语义,invalid
4000,GHSC,2.2,询问是否认识借款人,干嘛呀,干嘛呀,-99,无效语义,invalid
4001,benrenshoucui,2.2,询问是否认识借款人,在长春同意村公司在哪里,在长春同意村公司在哪里,-99,无效语义,invalid
4002,benrenshoucui,2.2,询问是否认识借款人,我的说,我的说,-99,无效语义,invalid
4003,df,2.2,询问是否认识借款人,那么他们,那么他们,-99,无效语义,invalid
4004,GHSC,2.2,询问是否认识借款人,不是本人什么意思啊,不是本人什么意思啊,-99,无效语义,invalid
4005,GHSC,2.2,询问是否认识借款人,那我存进来啥不同进来,那我存进来啥不同进来,-99,无效语义,invalid
4006,GHSC,2.2,询问是否认识借款人,抛售,抛售,-99,无效语义,invalid
4007,GHSC,2.2,询问是否认识借款人,谁要是没听到,谁要是没听到,-99,无效语义,invalid
4008,GHSC,2.2,询问是否认识借款人,哦哦说,哦说,-99,无效语义,invalid
4009,GHSC,2.2,询问是否认识借款人,啊全面呢,啊全面呢,-99,无效语义,invalid
4010,df,2.2,询问是否认识借款人,大概,大概,-99,无效语义,invalid
4011,RESC,2.2,询问是否认识借款人,工商银行信用卡中心是这个电话是吧,工商银行信用卡中心是这个电话是吧,-99,无效语义,invalid
4012,RESC,2.2,询问是否认识借款人,二十,二十,-99,无效语义,invalid
4013,benrenshoucui,2.2,询问是否认识借款人,工单买程序怎么没冻结没冻结,工单买程序怎么没冻结没冻结,-99,无效语义,invalid
4014,benrenshoucui,2.2,询问是否认识借款人,属于,属于,-99,无效语义,invalid
4015,GHSC,2.2,询问是否认识借款人,你妈,你妈,-99,无效语义,invalid
4016,benrenshoucui,2.2,询问是否认识借款人,我那意思,我那意思,-99,无效语义,invalid
4017,df,2.2,询问是否认识借款人,嗯嗯说是,嗯说是,-99,无效语义,invalid
4018,df,2.2,询问是否认识借款人,干他了,干他了,-99,无效语义,invalid
4019,benrenshoucui,2.2,询问是否认识借款人,我我们想曲,我我们想曲,-99,无效语义,invalid
4020,GHSC,2.2,询问是否认识借款人,我试试啊,我试试啊,-99,无效语义,invalid
4021,benrenshoucui,2.2,询问是否认识借款人,我要九十,我要九十,-99,无效语义,invalid
4022,GHSC,2.2,询问是否认识借款人,也是这样子,也是这样子,-99,无效语义,invalid
4023,GHSC,2.2,询问是否认识借款人,那那个,那那个,-99,无效语义,invalid
4024,GHSC,2.2,询问是否认识借款人,搜索吗,搜索吗,-99,无效语义,invalid
4025,benrenshoucui,2.2,询问是否认识借款人,我是杨先生,我是杨先生,-99,无效语义,invalid
4026,GHSC,2.2,询问是否认识借款人,没事的啊,没事的啊,-99,无效语义,invalid
4027,GHSC,2.2,询问是否认识借款人,我说他尽快,我说他尽快,-99,无效语义,invalid
4028,df,2.2,询问是否认识借款人,哎跟你到已经说好了这么好阿姨打电话来我这每个月月租不好是我时就打你们只是返不返的,哎跟你到已经说好了这么好阿姨打电话来我这每个月月租不好是我时就打你们只是返不返的,-99,无效语义,invalid
4029,GHSC,2.2,询问是否认识借款人,方便问下,方便问下,-99,无效语义,invalid
4030,GHSC,2.2,询问是否认识借款人,怎样教学,怎样教学,-99,无效语义,invalid
4031,GHSC,2.2,询问是否认识借款人,发了没啦,发了没啦,-99,无效语义,invalid
4032,benrenshoucui,2.2,询问是否认识借款人,好的什么你找谁,好的什么你找谁,-99,无效语义,invalid
4033,GHSC,2.2,询问是否认识借款人,和商家,和商家,-99,无效语义,invalid
4034,benrenshoucui,2.2,询问是否认识借款人,恩全名叫什么,恩全名叫什么,-99,无效语义,invalid
4035,benrenshoucui,2.2,询问是否认识借款人,时神州金额,时神州金额,-99,无效语义,invalid
4036,df,2.2,询问是否认识借款人,我等于十分是,我等于十分是,-99,无效语义,invalid
4037,benrenshoucui,2.2,询问是否认识借款人,为了一个人昨天没存一会那个那个出来,为了一个人昨天没存一会那个出来,-99,无效语义,invalid
4038,GHSC,2.2,询问是否认识借款人,六岁呀,六岁呀,-99,无效语义,invalid
4039,GHSC,2.2,询问是否认识借款人,而,而,-99,无效语义,invalid
4040,GHSC,2.2,询问是否认识借款人,我不用查它是有错了我的手机号码,我不用查它是有错了我的手机号码,-99,无效语义,invalid
4041,GHSC,2.2,询问是否认识借款人,嗯那什么啦,嗯那什么啦,-99,无效语义,invalid
4042,benrenshoucui,2.2,询问是否认识借款人,你问问他有,你问问他有,-99,无效语义,invalid
4043,GHSC,2.2,询问是否认识借款人,那你确定是吗那好鞋子吗请你上不到网就是哪个吗,那你确定是吗那好鞋子吗请你上不到网就是哪个吗,-99,无效语义,invalid
4044,benrenshoucui,2.2,询问是否认识借款人,你说吧啊,你说吧啊,-99,无效语义,invalid
4045,GHSC,2.2,询问是否认识借款人,就是说,就是说,-99,无效语义,invalid
4046,GHSC,2.2,询问是否认识借款人,你再说一下呢,你再说一下呢,-99,无效语义,invalid
4047,GHSC,2.2,询问是否认识借款人,五千四啊,五千四啊,-99,无效语义,invalid
4048,GHSC,2.2,询问是否认识借款人,我选了,我选了,-99,无效语义,invalid
4049,GHSC,2.2,询问是否认识借款人,你等,你等,-99,无效语义,invalid
4050,GHSC,2.2,询问是否认识借款人,你这个男,你这个男,-99,无效语义,invalid
4051,GHSC,2.2,询问是否认识借款人,要查就等你说,要查就等你说,-99,无效语义,invalid
4052,GHSC,2.2,询问是否认识借款人,呃我我一直绑上打电话,呃我一直绑上打电话,-99,无效语义,invalid
4053,GHSC,2.2,询问是否认识借款人,我都带走了,我都带走了,-99,无效语义,invalid
4054,RESC,2.2,询问是否认识借款人,恩四到五,恩四到五,-99,无效语义,invalid
4055,GHSC,2.2,询问是否认识借款人,我就说什么事啊,我就说什么事啊,-99,无效语义,invalid
4056,GHSC,2.2,询问是否认识借款人,这怎么回事啊干嘛呀,这怎么回事啊干嘛呀,-99,无效语义,invalid
4057,df,2.2,询问是否认识借款人,你跟谁说话呢,你跟谁说话呢,-99,无效语义,invalid
4058,GHSC,2.2,询问是否认识借款人,妈妈为,妈妈为,-99,无效语义,invalid
4059,GHSC,2.2,询问是否认识借款人,型你好因为吗,型你好因为吗,-99,无效语义,invalid
4060,df,2.2,询问是否认识借款人,目前是字母的啦,目前是字母的啦,-99,无效语义,invalid
4061,GHSC,2.2,询问是否认识借款人,六五,六五,-99,无效语义,invalid
4062,benrenshoucui,2.2,询问是否认识借款人,对我说我说,对我说我说,-99,无效语义,invalid
4063,GHSC,2.2,询问是否认识借款人,明天可能就明天明天的话我家总共,明天可能就明天的话我家总共,-99,无效语义,invalid
4064,benrenshoucui,2.2,询问是否认识借款人,当地找谁,当地找谁,-99,无效语义,invalid
4065,GHSC,2.2,询问是否认识借款人,说话你说嘛,说话你说嘛,-99,无效语义,invalid
4066,GHSC,2.2,询问是否认识借款人,要回来呢,要回来呢,-99,无效语义,invalid
4067,benrenshoucui,2.2,询问是否认识借款人,我明天我投资公司,我明天我投资公司,-99,无效语义,invalid
4068,GHSC,2.2,询问是否认识借款人,是不是啊什么情况,是不是啊什么情况,-99,无效语义,invalid
4069,benrenshoucui,2.2,询问是否认识借款人,手机号,手机号,-99,无效语义,invalid
4070,df,2.2,询问是否认识借款人,聊,聊,-99,无效语义,invalid
4071,GHSC,2.2,询问是否认识借款人,啊你好是怎么是,啊你好是怎么是,-99,无效语义,invalid
4072,benrenshoucui,2.2,询问是否认识借款人,胡先生,胡先生,-99,无效语义,invalid
4073,RESC,2.2,询问是否认识借款人,词典上,词典上,-99,无效语义,invalid
4074,GHSC,2.2,询问是否认识借款人,我看你讲什么东西啊,我看你讲什么东西啊,-99,无效语义,invalid
4075,RESC,2.2,询问是否认识借款人,没有多少,没有多少,-99,无效语义,invalid
4076,benrenshoucui,2.2,询问是否认识借款人,我办是这我以后办的卡嘛前一段时间他们老是,我办是这我以后办的卡嘛前一段时间他们老是,-99,无效语义,invalid
4077,GHSC,2.2,询问是否认识借款人,哪一个,哪一个,-99,无效语义,invalid
4078,GHSC,2.2,询问是否认识借款人,我不允许,我不允许,-99,无效语义,invalid
4079,df,2.2,询问是否认识借款人,铁先生啊,铁先生啊,-99,无效语义,invalid
4080,benrenshoucui,2.2,询问是否认识借款人,了电话来一样,了电话来一样,-99,无效语义,invalid
4081,GHSC,2.2,询问是否认识借款人,七七,七七,-99,无效语义,invalid
4082,GHSC,2.2,询问是否认识借款人,我问你你的工程是不是工商银行的很多年,我问你的工程是不是工商银行的很多年,-99,无效语义,invalid
4083,GHSC,2.2,询问是否认识借款人,用这个电话号码了吧,用这个电话号码了吧,-99,无效语义,invalid
4084,RESC,2.2,询问是否认识借款人,那个问题啊我就是我使用呢,那个问题啊我就是我使用呢,-99,无效语义,invalid
4085,GHSC,2.2,询问是否认识借款人,你跟他打个电话吧,你跟他打个电话吧,-99,无效语义,invalid
