id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
1744,GHSC,3.5,请求转告,什么业务了,什么业务了,-99,无效语义,invalid
1745,GHSC,3.5,请求转告,今天送去,今天送去,-99,无效语义,invalid
1746,GHSC,3.5,请求转告,呃不好意思转告不了是在那个电信局办的业务二六三一份那个,呃不好意思转告不了是在那个电信局办的业务二六三一份那个,-99,无效语义,invalid
1747,df,3.5,请求转告,喂马喂,喂马喂,-99,无效语义,invalid
1748,RESC,3.5,请求转告,只是,只是,-99,无效语义,invalid
1749,GHSC,3.5,请求转告,啊那个家里面就只有密码,啊那个家里面就只有密码,-99,无效语义,invalid
1750,RESC,3.5,请求转告,你把这个人员名字发给我看一下我你讲嘛我都没有听懂,你把这个人员名字发给我看一下我你讲嘛我都没有听懂,-99,无效语义,invalid
1751,df,3.5,请求转告,你今天到不,你今天到不,-99,无效语义,invalid
1752,GHSC,3.5,请求转告,那二,那二,-99,无效语义,invalid
1753,RESC,3.5,请求转告,喂你那边信号不听不着啊,喂你那边信号不听不着啊,-99,无效语义,invalid
1754,GHSC,3.5,请求转告,喂喂没听到,喂喂没听到,-99,无效语义,invalid
1755,GHSC,3.5,请求转告,龙送请按一重录请按二,龙送请按一重录请按二,-99,无效语义,invalid
1756,GHSC,3.5,请求转告,哦不是你说的是谁呀我都不知道,哦不是你说的是谁呀我都不知道,-99,无效语义,invalid
1757,GHSC,3.5,请求转告,不是房先生,不是房先生,-99,无效语义,invalid
1758,GHSC,3.5,请求转告,所以这里今年啊,所以这里今年啊,-99,无效语义,invalid
1759,GHSC,3.5,请求转告,什么任务,什么任务,-99,无效语义,invalid
1760,df,3.5,请求转告,所以你用普通话说我听不懂,所以你用普通话说我听不懂,-99,无效语义,invalid
1761,GHSC,3.5,请求转告,有什么就行,有什么就行,-99,无效语义,invalid
1762,df,3.5,请求转告,嗯嗯密码给你,嗯密码给你,-99,无效语义,invalid
1763,GHSC,3.5,请求转告,他有什么业务没处理呢,他有什么业务没处理呢,-99,无效语义,invalid
1764,GHSC,3.5,请求转告,你能说清楚神经病转你们,你能说清楚神经病转你们,-99,无效语义,invalid
1765,RESC,3.5,请求转告,什么业务吗你说吧,什么业务吗你说吧,-99,无效语义,invalid
1766,GHSC,3.5,请求转告,你是杭州的,你是杭州的,-99,无效语义,invalid
1767,df,3.5,请求转告,好不,好不,-99,无效语义,invalid
1768,df,3.5,请求转告,不是给你发了吗,不是给你发了吗,-99,无效语义,invalid
1769,GHSC,3.5,请求转告,哎我爱你,哎我爱你,-99,无效语义,invalid
1770,GHSC,3.5,请求转告,你联系过了,你联系过了,-99,无效语义,invalid
1771,RESC,3.5,请求转告,有啥业务问你呢,有啥业务问你呢,-99,无效语义,invalid
1772,df,3.5,请求转告,钱,钱,-99,无效语义,invalid
1773,df,3.5,请求转告,喂你好你好你好,喂你好,-99,无效语义,invalid
1774,GHSC,3.5,请求转告,我知道呀我认识他了不行,我知道呀我认识他了不行,-99,无效语义,invalid
1775,GHSC,3.5,请求转告,请听多少钱呀,请听多少钱呀,-99,无效语义,invalid
1776,GHSC,3.5,请求转告,我知道啊是谁呀,我知道啊是谁呀,-99,无效语义,invalid
1777,GHSC,3.5,请求转告,从六起案,从六起案,-99,无效语义,invalid
1778,GHSC,3.5,请求转告,那个,那个,-99,无效语义,invalid
1779,GHSC,3.5,请求转告,这个电话,这个电话,-99,无效语义,invalid
1780,GHSC,3.5,请求转告,梁先生啊,梁先生啊,-99,无效语义,invalid
1781,GHSC,3.5,请求转告,有两个码,有两个码,-99,无效语义,invalid
1782,RESC,3.5,请求转告,重录起来,重录起来,-99,无效语义,invalid
1783,benrenshoucui,3.5,请求转告,几月份,几月份,-99,无效语义,invalid
1784,GHSC,3.5,请求转告,尽快行吗,尽快行吗,-99,无效语义,invalid
1785,GHSC,3.5,请求转告,要出来,要出来,-99,无效语义,invalid
1786,GHSC,3.5,请求转告,哎无怎么到但是,哎无怎么到但是,-99,无效语义,invalid
1787,GHSC,3.5,请求转告,对别人没呢,对别人没呢,-99,无效语义,invalid
1788,GHSC,3.5,请求转告,亲时间为什么我们叫,亲时间为什么我们叫,-99,无效语义,invalid
1789,benrenshoucui,3.5,请求转告,行六百一十医院,行六百一十医院,-99,无效语义,invalid
1790,df,3.5,请求转告,嗯嗯好行那你个问题,嗯好行那你个问题,-99,无效语义,invalid
1791,RESC,3.5,请求转告,成路起来,成路起来,-99,无效语义,invalid
1792,GHSC,3.5,请求转告,他姓名,他姓名,-99,无效语义,invalid
1793,GHSC,3.5,请求转告,目前案件,目前案件,-99,无效语义,invalid
1794,benrenshoucui,3.5,请求转告,破了,破了,-99,无效语义,invalid
1795,GHSC,3.5,请求转告,无线时,无线时,-99,无效语义,invalid
1796,GHSC,3.5,请求转告,程度起来,程度起来,-99,无效语义,invalid
1797,GHSC,3.5,请求转告,你那我马上我就交了嗯,你那我马上我就交了嗯,-99,无效语义,invalid
1798,df,3.5,请求转告,我都不知道你说什么意思,我都不知道你说什么意思,-99,无效语义,invalid
1799,GHSC,3.5,请求转告,你请按二,你请按二,-99,无效语义,invalid
1800,df,3.5,请求转告,好他们天天没,好他们天天没,-99,无效语义,invalid
1801,GHSC,3.5,请求转告,那我刚,那我刚,-99,无效语义,invalid
1802,GHSC,3.5,请求转告,什么事儿啊你说呀,什么事儿啊你说呀,-99,无效语义,invalid
1803,GHSC,3.5,请求转告,就是针对吗,就是针对吗,-99,无效语义,invalid
1804,RESC,3.5,请求转告,什么业务,什么业务,-99,无效语义,invalid
1805,GHSC,3.5,请求转告,啊你说你说晚上没有这种你什么人,啊你说你说晚上没有这种你什么人,-99,无效语义,invalid
1806,GHSC,3.5,请求转告,什么业务什么业务,什么业务什么业务,-99,无效语义,invalid
1807,GHSC,3.5,请求转告,不是有啥业务啊,不是有啥业务啊,-99,无效语义,invalid
1808,RESC,3.5,请求转告,你能看不着啊,你能看不着啊,-99,无效语义,invalid
1809,df,3.5,请求转告,什么玩意啊,什么玩意啊,-99,无效语义,invalid
1810,GHSC,3.5,请求转告,家里不是啦超级车祸了,家里不是啦超级车祸了,-99,无效语义,invalid
1811,GHSC,3.5,请求转告,你什么事吗,你什么事吗,-99,无效语义,invalid
1812,GHSC,3.5,请求转告,抱歉天打成一百六十分钟,抱歉天打成一百六十分钟,-99,无效语义,invalid
1813,GHSC,3.5,请求转告,您好有吗你哎,您好有吗你哎,-99,无效语义,invalid
1814,GHSC,3.5,请求转告,我,我,-99,无效语义,invalid
1815,GHSC,3.5,请求转告,怎么说的,怎么说的,-99,无效语义,invalid
1816,RESC,3.5,请求转告,公众请按一重录请按二,公众请按一重录请按二,-99,无效语义,invalid
1817,GHSC,3.5,请求转告,这,这,-99,无效语义,invalid
1818,df,3.5,请求转告,中中考呢,中中考呢,-99,无效语义,invalid
1819,df,3.5,请求转告,好的请说,好的请说,-99,无效语义,invalid
1820,GHSC,3.5,请求转告,哦怎么样,哦怎么样,-99,无效语义,invalid
1821,GHSC,3.5,请求转告,这个是我不知道我想问一下他这个人都分机吗,这个是我不知道我想问一下他这个人都分机吗,-99,无效语义,invalid
1822,GHSC,3.5,请求转告,喂呀,喂呀,-99,无效语义,invalid
1823,GHSC,3.5,请求转告,我只是,我只是,-99,无效语义,invalid
1824,GHSC,3.5,请求转告,有什么事情吗,有什么事情吗,-99,无效语义,invalid
1825,GHSC,3.5,请求转告,就到谁,就到谁,-99,无效语义,invalid
1826,GHSC,3.5,请求转告,你这么说让,你这么说让,-99,无效语义,invalid
1827,GHSC,3.5,请求转告,他他妈的转给那个逼呀转,他他妈的转给那个逼呀转,-99,无效语义,invalid
1828,GHSC,3.5,请求转告,他老给我那个专科老家过来哦,他老给我那个专科老家过来哦,-99,无效语义,invalid
1829,RESC,3.5,请求转告,是是我都不用存的,是我都不用存的,-99,无效语义,invalid
1830,GHSC,3.5,请求转告,一下吧,一下吧,-99,无效语义,invalid
1831,GHSC,3.5,请求转告,你妹,你妹,-99,无效语义,invalid
1832,GHSC,3.5,请求转告,我我我昨天不退,我昨天不退,-99,无效语义,invalid
1833,GHSC,3.5,请求转告,嗯就说你想你想谁呀,嗯就说你想你想谁呀,-99,无效语义,invalid
1834,GHSC,3.5,请求转告,诶你发一套跑了吧,诶你发一套跑了吧,-99,无效语义,invalid
1835,df,3.5,请求转告,啊最近我小孩子自愿忘记了呃现在可以吗,啊最近我小孩子自愿忘记了呃现在可以吗,-99,无效语义,invalid
1836,RESC,3.5,请求转告,你这里电话你听不见我说话吗,你这里电话你听不见我说话吗,-99,无效语义,invalid
1837,RESC,3.5,请求转告,不错了,不错了,-99,无效语义,invalid
1838,GHSC,3.5,请求转告,妈,妈,-99,无效语义,invalid
1839,GHSC,3.5,请求转告,九五五八八,九五五八八,-99,无效语义,invalid
1840,benrenshoucui,3.5,请求转告,你能不是给我打过电话吗,你能不是给我打过电话吗,-99,无效语义,invalid
1841,GHSC,3.5,请求转告,嗯丽姐那边,嗯丽姐那边,-99,无效语义,invalid
1842,benrenshoucui,3.5,请求转告,处理什么,处理什么,-99,无效语义,invalid
1843,GHSC,3.5,请求转告,什么什么什么跟什么啊,什么跟什么啊,-99,无效语义,invalid
1844,GHSC,3.5,请求转告,没到,没到,-99,无效语义,invalid
1845,GHSC,3.5,请求转告,强势介入选择操作我们将为您挂机感谢您的来电再见,强势介入选择操作我们将为您挂机感谢您的来电再见,-99,无效语义,invalid
1846,benrenshoucui,3.5,请求转告,三个,三个,-99,无效语义,invalid
1847,GHSC,3.5,请求转告,啊要业务是吗,啊要业务是吗,-99,无效语义,invalid
1848,benrenshoucui,3.5,请求转告,哦你们十分钟以后给扣款了,哦你们十分钟以后给扣款了,-99,无效语义,invalid
1849,GHSC,3.5,请求转告,我可以送你也行啊,我可以送你也行啊,-99,无效语义,invalid
1850,GHSC,3.5,请求转告,你东西好怎么一点不好啊只能让她去啊,你东西好怎么一点不好啊只能让她去啊,-99,无效语义,invalid
1851,df,3.5,请求转告,您是认识什么你你去哪儿了女士,您是认识什么你去哪儿了女士,-99,无效语义,invalid
1852,GHSC,3.5,请求转告,从,从,-99,无效语义,invalid
1853,benrenshoucui,3.5,请求转告,今天就还啊,今天就还啊,-99,无效语义,invalid
1854,GHSC,3.5,请求转告,另外给,另外给,-99,无效语义,invalid
1855,GHSC,3.5,请求转告,然后三三,然后三,-99,无效语义,invalid
1856,GHSC,3.5,请求转告,发送请按基,发送请按基,-99,无效语义,invalid
1857,GHSC,3.5,请求转告,啊再见啊,啊再见啊,-99,无效语义,invalid
1858,GHSC,3.5,请求转告,哇,哇,-99,无效语义,invalid
1859,df,3.5,请求转告,大宋请按一重录请按,大宋请按一重录请按,-99,无效语义,invalid
1860,GHSC,3.5,请求转告,我想礼拜二,我想礼拜二,-99,无效语义,invalid
1861,GHSC,3.5,请求转告,成立吗全,成立吗全,-99,无效语义,invalid
1862,df,3.5,请求转告,没有了好好,没有了好好,-99,无效语义,invalid
1863,GHSC,3.5,请求转告,昨天呢我都,昨天呢我都,-99,无效语义,invalid
1864,GHSC,3.5,请求转告,肚脐男二,肚脐男二,-99,无效语义,invalid
1865,benrenshoucui,3.5,请求转告,不需要再一个帮我,不需要再一个帮我,-99,无效语义,invalid
1866,GHSC,3.5,请求转告,把这个,把这个,-99,无效语义,invalid
1867,df,3.5,请求转告,不可能的话我看一下,不可能的话我看一下,-99,无效语义,invalid
1868,df,3.5,请求转告,嗯嗯是那个中锋那个是一千七百二十五,嗯是那个中锋那个是一千七百二十五,-99,无效语义,invalid
1869,benrenshoucui,3.5,请求转告,我网上往利率等于查理等一下,我网上往利率等于查理等一下,-99,无效语义,invalid
1870,df,3.5,请求转告,完了好的好的好的我有个换了换了好我,完了好的我有个换了换了好我,-99,无效语义,invalid
1871,RESC,3.5,请求转告,额能不能帮忙上哈,额能不能帮忙上哈,-99,无效语义,invalid
1872,df,3.5,请求转告,我知道了你说时刻余款,我知道了你说时刻余款,-99,无效语义,invalid
1873,GHSC,3.5,请求转告,什么先生,什么先生,-99,无效语义,invalid
1874,benrenshoucui,3.5,请求转告,你多的有,你多的有,-99,无效语义,invalid
1875,GHSC,3.5,请求转告,我我让他那个打哪个电话,我让他那个打哪个电话,-99,无效语义,invalid
1876,benrenshoucui,3.5,请求转告,你好你地方啊没联系了没孩子中国明天查他给我邮寄了这样呢,你好你地方啊没联系了没孩子中国明天查他给我邮寄了这样呢,-99,无效语义,invalid
1877,benrenshoucui,3.5,请求转告,然后嘞,然后嘞,-99,无效语义,invalid
1878,GHSC,3.5,请求转告,玩,玩,-99,无效语义,invalid
1879,GHSC,3.5,请求转告,我也不是,我也不是,-99,无效语义,invalid
1880,GHSC,3.5,请求转告,你,你,-99,无效语义,invalid
1881,GHSC,3.5,请求转告,哪个村,哪个村,-99,无效语义,invalid
1882,GHSC,3.5,请求转告,你是这个,你是这个,-99,无效语义,invalid
1883,GHSC,3.5,请求转告,目前,目前,-99,无效语义,invalid
1884,GHSC,3.5,请求转告,请问您挂机感谢您的来电再见,请问您挂机感谢您的来电再见,-99,无效语义,invalid
1885,GHSC,3.5,请求转告,是不是会,是不是会,-99,无效语义,invalid
1886,benrenshoucui,3.5,请求转告,哎呀,哎呀,-99,无效语义,invalid
1887,GHSC,3.5,请求转告,程路晴,程路晴,-99,无效语义,invalid
1888,df,3.5,请求转告,啊先生您,啊先生您,-99,无效语义,invalid
1889,GHSC,3.5,请求转告,嗯我知道和这两天就玩得很业务处理吧,嗯我知道和这两天就玩得很业务处理吧,-99,无效语义,invalid
1890,GHSC,3.5,请求转告,车费条标准还是他,车费条标准还是他,-99,无效语义,invalid
1891,GHSC,3.5,请求转告,最近柜台联系是吧,最近柜台联系是吧,-99,无效语义,invalid
1892,df,3.5,请求转告,将来在,将来在,-99,无效语义,invalid
1893,df,3.5,请求转告,他今天给我发个,他今天给我发个,-99,无效语义,invalid
1894,df,3.5,请求转告,移动大厅买的,移动大厅买的,-99,无效语义,invalid
1895,GHSC,3.5,请求转告,耗时多少零六零六,耗时多少零六,-99,无效语义,invalid
1896,GHSC,3.5,请求转告,这操作,这操作,-99,无效语义,invalid
1897,GHSC,3.5,请求转告,号为,号为,-99,无效语义,invalid
1898,GHSC,3.5,请求转告,杨先生,杨先生,-99,无效语义,invalid
1899,RESC,3.5,请求转告,我收到了,我收到了,-99,无效语义,invalid
1900,GHSC,3.5,请求转告,叫什么名字,叫什么名字,-99,无效语义,invalid
1901,GHSC,3.5,请求转告,为什么进来干吗我问你怎么样你个人呢,为什么进来干吗我问你怎么样你个人呢,-99,无效语义,invalid
1902,GHSC,3.5,请求转告,分局,分局,-99,无效语义,invalid
1903,df,3.5,请求转告,筹的十楼呢,筹的十楼呢,-99,无效语义,invalid
1904,GHSC,3.5,请求转告,你打错了你们嗯,你打错了你们嗯,-99,无效语义,invalid
1905,benrenshoucui,3.5,请求转告,不谢,不谢,-99,无效语义,invalid
1906,RESC,3.5,请求转告,请送,请送,-99,无效语义,invalid
1907,GHSC,3.5,请求转告,那个卡号上面的那个,那个卡号上面的那个,-99,无效语义,invalid
1908,GHSC,3.5,请求转告,什么时候能联系吗,什么时候能联系吗,-99,无效语义,invalid
1909,GHSC,3.5,请求转告,晚上谁,晚上谁,-99,无效语义,invalid
1910,df,3.5,请求转告,我也不知道啊他没去啊,我也不知道啊他没去啊,-99,无效语义,invalid
1911,df,3.5,请求转告,零二啊后来我未发现的早,零二啊后来我未发现的早,-99,无效语义,invalid
1912,GHSC,3.5,请求转告,长时间未选择操作我们将为您挂机感谢再来,长时间未选择操作我们将为您挂机感谢再来,-99,无效语义,invalid
1913,GHSC,3.5,请求转告,买基,买基,-99,无效语义,invalid
1914,GHSC,3.5,请求转告,你睡了,你睡了,-99,无效语义,invalid
1915,benrenshoucui,3.5,请求转告,那年月的,那年月的,-99,无效语义,invalid
1916,GHSC,3.5,请求转告,啊我知道意思说你要叫聊姐清楚现在就是说他,啊我知道意思说你要叫聊姐清楚现在就是说他,-99,无效语义,invalid
1917,df,3.5,请求转告,八号我们明天拿给我们年你办过来了今天算不出来了,八号我们明天拿给我们年你办过来了今天算不出来了,-99,无效语义,invalid
1918,df,3.5,请求转告,挖掘的完了,挖掘的完了,-99,无效语义,invalid
1919,RESC,3.5,请求转告,有啥业务问题,有啥业务问题,-99,无效语义,invalid
1920,GHSC,3.5,请求转告,上诉,上诉,-99,无效语义,invalid
1921,GHSC,3.5,请求转告,报狗皮,报狗皮,-99,无效语义,invalid
1922,GHSC,3.5,请求转告,你好我跟你信号不行啊,你好我跟你信号不行啊,-99,无效语义,invalid
1923,GHSC,3.5,请求转告,明天,明天,-99,无效语义,invalid
1924,benrenshoucui,3.5,请求转告,什么,什么,-99,无效语义,invalid
1925,GHSC,3.5,请求转告,反正,反正,-99,无效语义,invalid
1926,GHSC,3.5,请求转告,啊啊操作怎么了,啊操作怎么了,-99,无效语义,invalid
1927,GHSC,3.5,请求转告,大的客户正在使用呼叫保持服务,大的客户正在使用呼叫保持服务,-99,无效语义,invalid
1928,GHSC,3.5,请求转告,王先生吗,王先生吗,-99,无效语义,invalid
1929,GHSC,3.5,请求转告,亲请到遂溪沦丧无,亲请到遂溪沦丧无,-99,无效语义,invalid
1930,GHSC,3.5,请求转告,打了是吗,打了是吗,-99,无效语义,invalid
1931,df,3.5,请求转告,大宋请按几成路请按二,大宋请按几成路请按二,-99,无效语义,invalid
1932,GHSC,3.5,请求转告,他们要不要处理,他们要不要处理,-99,无效语义,invalid
1933,benrenshoucui,3.5,请求转告,阳光,阳光,-99,无效语义,invalid
1934,GHSC,3.5,请求转告,嗯如果你自己这个的,嗯如果你自己这个的,-99,无效语义,invalid
1935,df,3.5,请求转告,嗯姓杨,嗯姓杨,-99,无效语义,invalid
1936,GHSC,3.5,请求转告,关机感谢您的来电再见,关机感谢您的来电再见,-99,无效语义,invalid
1937,GHSC,3.5,请求转告,木请按,木请按,-99,无效语义,invalid
1938,GHSC,3.5,请求转告,信用卡的,信用卡的,-99,无效语义,invalid
1939,GHSC,3.5,请求转告,上面交费呢,上面交费呢,-99,无效语义,invalid
1940,GHSC,3.5,请求转告,什么业务呀,什么业务呀,-99,无效语义,invalid
1941,GHSC,3.5,请求转告,我很很多了些什么电话打过来什么了什么,我很很多了些什么电话打过来什么了什么,-99,无效语义,invalid
1942,GHSC,3.5,请求转告,哪几,哪几,-99,无效语义,invalid
1943,GHSC,3.5,请求转告,没听明白,没听明白,-99,无效语义,invalid
1944,benrenshoucui,3.5,请求转告,哦他好像他就在这监狱里面的,哦他好像他就在这监狱里面的,-99,无效语义,invalid
1945,df,3.5,请求转告,那发票,那发票,-99,无效语义,invalid
1946,GHSC,3.5,请求转告,你可以,你可以,-99,无效语义,invalid
1947,GHSC,3.5,请求转告,亲啊,亲啊,-99,无效语义,invalid
1948,GHSC,3.5,请求转告,啊我这是啊,啊我这是啊,-99,无效语义,invalid
1949,GHSC,3.5,请求转告,重录进来,重录进来,-99,无效语义,invalid
1950,RESC,3.5,请求转告,那个球学生处大姐姐还是求什么,那个球学生处大姐姐还是求什么,-99,无效语义,invalid
1951,df,3.5,请求转告,现在不在,现在不在,-99,无效语义,invalid
1952,GHSC,3.5,请求转告,我再去办先生,我再去办先生,-99,无效语义,invalid
1953,GHSC,3.5,请求转告,网页,网页,-99,无效语义,invalid
1954,GHSC,3.5,请求转告,京哈,京哈,-99,无效语义,invalid
1955,GHSC,3.5,请求转告,有个查业务,有个查业务,-99,无效语义,invalid
1956,RESC,3.5,请求转告,多少是广种,多少是广种,-99,无效语义,invalid
1957,GHSC,3.5,请求转告,那你再给我打吗,那你再给我打吗,-99,无效语义,invalid
1958,GHSC,3.5,请求转告,不是本人那你告诉我肯定,不是本人那你告诉我肯定,-99,无效语义,invalid
1959,GHSC,3.5,请求转告,只要只要,只要,-99,无效语义,invalid
1960,GHSC,3.5,请求转告,啊我不想跟你回去问过我,啊我不想跟你回去问过我,-99,无效语义,invalid
1961,GHSC,3.5,请求转告,他曾先生,他曾先生,-99,无效语义,invalid
1962,df,3.5,请求转告,关于超了吗,关于超了吗,-99,无效语义,invalid
1963,GHSC,3.5,请求转告,你自己去查看查查询的他再来跟我说,你自己去查看查查询的他再来跟我说,-99,无效语义,invalid
1964,GHSC,3.5,请求转告,从哪块的啊,从哪块的啊,-99,无效语义,invalid
1965,benrenshoucui,3.5,请求转告,我要是,我要是,-99,无效语义,invalid
1966,df,3.5,请求转告,你看我们亚东,你看我们亚东,-99,无效语义,invalid
1967,df,3.5,请求转告,我就说现在这个经济有点困难下个月还可不可以,我就说现在这个经济有点困难下个月还可不可以,-99,无效语义,invalid
1968,GHSC,3.5,请求转告,什么业务没处理,什么业务没处理,-99,无效语义,invalid
1969,df,3.5,请求转告,那钱出来看啊,那钱出来看啊,-99,无效语义,invalid
1970,RESC,3.5,请求转告,好好好好好好的,好好的,4.6,肯定,yes
1971,df,3.5,请求转告,哦好的好的我知道了,哦好的我知道了,4.6,肯定,yes
1972,benrenshoucui,3.5,请求转告,对对啊,对啊,4.6,肯定,yes
1973,GHSC,3.5,请求转告,哦知道了知道了啊,哦知道了啊,4.6,肯定,yes
1974,GHSC,3.5,请求转告,行知道了,行知道了,4.6,肯定,yes
1975,GHSC,3.5,请求转告,啊好啦好啦,啊好啦好啦,4.6,肯定,yes
1976,df,3.5,请求转告,嗯嗯好嗯嗯嗯嗯,嗯好嗯,4.6,肯定,yes
1977,benrenshoucui,3.5,请求转告,行行你刷普通化学吧,行行你刷普通化学吧,4.6,肯定,yes
1978,df,3.5,请求转告,当然,当然,4.6,肯定,yes
1979,df,3.5,请求转告,号好好好哎好好,号好好好哎好好,4.6,肯定,yes
1980,GHSC,3.5,请求转告,行好嘞,行好嘞,4.6,肯定,yes
1981,GHSC,3.5,请求转告,我我怎么跟他说呢,我怎么跟他说呢,4.6,肯定,yes
1982,df,3.5,请求转告,好吧你说,好吧你说,4.6,肯定,yes
1983,benrenshoucui,3.5,请求转告,喂你好是,喂你好是,4.6,肯定,yes
1984,GHSC,3.5,请求转告,嗯对啊,嗯对啊,4.6,肯定,yes
1985,GHSC,3.5,请求转告,哎好好,哎好好,4.6,肯定,yes
1986,GHSC,3.5,请求转告,嗯好啊,嗯好啊,4.6,肯定,yes
1987,RESC,3.5,请求转告,那么好,那么好,4.6,肯定,yes
1988,benrenshoucui,3.5,请求转告,好嘞我知道了,好嘞我知道了,4.6,肯定,yes
1989,RESC,3.5,请求转告,哎好,哎好,4.6,肯定,yes
1990,benrenshoucui,3.5,请求转告,我知道我还我嗯,我知道我还我嗯,4.6,肯定,yes
1991,GHSC,3.5,请求转告,嗯好可以谢谢哈,嗯好可以谢谢哈,4.6,肯定,yes
1992,df,3.5,请求转告,好的好好,好的好好,4.6,肯定,yes
1993,GHSC,3.5,请求转告,是吧,是吧,4.6,肯定,yes
1994,RESC,3.5,请求转告,啊行了,啊行了,4.6,肯定,yes
1995,df,3.5,请求转告,嗯嗯嗯嗯好的,嗯好的,4.6,肯定,yes
1996,GHSC,3.5,请求转告,我知道我知道我,我知道我,4.6,肯定,yes
1997,GHSC,3.5,请求转告,哦好嘞好嘞,哦好嘞,4.6,肯定,yes
1998,df,3.5,请求转告,啊好嘞好嘞嗯,啊好嘞嗯,4.6,肯定,yes
1999,RESC,3.5,请求转告,有,有,4.6,肯定,yes
2000,RESC,3.5,请求转告,好好好好,好好,4.6,肯定,yes
2001,GHSC,3.5,请求转告,嗯好嘞好嘞,嗯好嘞,4.6,肯定,yes
2002,GHSC,3.5,请求转告,是好的好的,是好的,4.6,肯定,yes
2003,GHSC,3.5,请求转告,好了好了好了好了好好,好了好好,4.6,肯定,yes
2004,GHSC,3.5,请求转告,啊行好,啊行好,4.6,肯定,yes
2005,GHSC,3.5,请求转告,啊好,啊好,4.6,肯定,yes
2006,GHSC,3.5,请求转告,谢谢啊知道了,谢谢啊知道了,4.6,肯定,yes
2007,RESC,3.5,请求转告,哦哦可以好可以,哦可以好可以,4.6,肯定,yes
2008,benrenshoucui,3.5,请求转告,嗯好的,嗯好的,4.6,肯定,yes
2009,GHSC,3.5,请求转告,好好的,好好的,4.6,肯定,yes
2010,GHSC,3.5,请求转告,嗯好好好,嗯好好好,4.6,肯定,yes
2011,df,3.5,请求转告,哎呀我知道,哎呀我知道,4.6,肯定,yes
2012,benrenshoucui,3.5,请求转告,好的好的好的好的行,好的行,4.6,肯定,yes
2013,GHSC,3.5,请求转告,哦好吧,哦好吧,4.6,肯定,yes
2014,GHSC,3.5,请求转告,啊是是好好,啊是好好,4.6,肯定,yes
2015,benrenshoucui,3.5,请求转告,好的好嘞好嘞,好的好嘞,4.6,肯定,yes
2016,GHSC,3.5,请求转告,啊好嘞好嘞谢谢,啊好嘞谢谢,4.6,肯定,yes
2017,df,3.5,请求转告,啊我知道啊,啊我知道啊,4.6,肯定,yes
2018,df,3.5,请求转告,嗷嗷好,嗷嗷好,4.6,肯定,yes
2019,RESC,3.5,请求转告,行行行好好好,行行行好好好,4.6,肯定,yes
2020,benrenshoucui,3.5,请求转告,我知道了,我知道了,4.6,肯定,yes
2021,GHSC,3.5,请求转告,行,行,4.6,肯定,yes
2022,benrenshoucui,3.5,请求转告,行我知道了,行我知道了,4.6,肯定,yes
2023,RESC,3.5,请求转告,嗯好,嗯好,4.6,肯定,yes
2024,GHSC,3.5,请求转告,好的好的嗯好,好的嗯好,4.6,肯定,yes
2025,df,3.5,请求转告,可以所以哈,可以所以哈,4.6,肯定,yes
2026,benrenshoucui,3.5,请求转告,哦好的好的好的行行行,哦好的行行行,4.6,肯定,yes
2027,benrenshoucui,3.5,请求转告,哎好的,哎好的,4.6,肯定,yes
2028,GHSC,3.5,请求转告,啊知道了,啊知道了,4.6,肯定,yes
2029,GHSC,3.5,请求转告,哦嗯嗯,哦嗯,4.6,肯定,yes
2030,GHSC,3.5,请求转告,号好好好好,号好好,4.6,肯定,yes
2031,GHSC,3.5,请求转告,我知道,我知道,4.6,肯定,yes
2032,GHSC,3.5,请求转告,嗯好的好的好好好嗯,嗯好的好好好嗯,4.6,肯定,yes
2033,df,3.5,请求转告,嗯嗯好的好好好你,嗯好的好好好你,4.6,肯定,yes
2034,RESC,3.5,请求转告,哦好再见,哦好再见,4.6,肯定,yes
2035,benrenshoucui,3.5,请求转告,嗯嗯嗯,嗯,4.6,肯定,yes
2036,df,3.5,请求转告,对嘛,对嘛,4.6,肯定,yes
2037,df,3.5,请求转告,哦哦好好我知道知道了,哦好好我知道知道了,4.6,肯定,yes
2038,GHSC,3.5,请求转告,嗯嗯然后,嗯然后,4.6,肯定,yes
2039,benrenshoucui,3.5,请求转告,嗯嗯好好,嗯好好,4.6,肯定,yes
2040,GHSC,3.5,请求转告,对呀对呀,对呀对呀,4.6,肯定,yes
2041,benrenshoucui,3.5,请求转告,那是,那是,4.6,肯定,yes
2042,benrenshoucui,3.5,请求转告,恩好的恩,恩好的恩,4.6,肯定,yes
2043,GHSC,3.5,请求转告,好的好的我知道我知道我都做了些,好的我知道我都做了些,4.6,肯定,yes
2044,GHSC,3.5,请求转告,哦好那行,哦好那行,4.6,肯定,yes
2045,RESC,3.5,请求转告,啊行可以可以,啊行可以,4.6,肯定,yes
2046,benrenshoucui,3.5,请求转告,恩可以,恩可以,4.6,肯定,yes
2047,benrenshoucui,3.5,请求转告,哦可以,哦可以,4.6,肯定,yes
2048,df,3.5,请求转告,呃可以可以,呃可以,4.6,肯定,yes
2049,benrenshoucui,3.5,请求转告,好的好的,好的,4.6,肯定,yes
2050,benrenshoucui,3.5,请求转告,啊好好好,啊好好好,4.6,肯定,yes
2051,benrenshoucui,3.5,请求转告,号好好行因为我跟你说一下,号好好行因为我跟你说一下,4.6,肯定,yes
