id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
13122,RESC,3.4,二次确认,一次好好,一次好好,-99,无效语义,invalid
13123,benrenshoucui,3.4,二次确认,快一个小时三款吗,快一个小时三款吗,-99,无效语义,invalid
13124,benrenshoucui,3.4,二次确认,我们这边给他还那个都需要一些四点的话就滞纳金吗,我们这边给他还那个都需要一些四点的话就滞纳金吗,-99,无效语义,invalid
13125,benrenshoucui,3.4,二次确认,哎,哎,-99,无效语义,invalid
13126,benrenshoucui,3.4,二次确认,妈妈的中秋节人骗你,妈妈的中秋节人骗你,-99,无效语义,invalid
13127,benrenshoucui,3.4,二次确认,啊算,啊算,-99,无效语义,invalid
13128,benrenshoucui,3.4,二次确认,请大大这个我不是昨天跟那个有人跟我联系了吗我我们那个打个打款账号打到我的工商业务星期天打不进去,请大大这个我不是昨天跟那个有人跟我联系了吗我我们那个打个打款账号打到我的工商业务星期天打不进去,-99,无效语义,invalid
13129,df,3.4,二次确认,些什么缓慢,些什么缓慢,-99,无效语义,invalid
13130,benrenshoucui,3.4,二次确认,签证自助开厂,签证自助开厂,-99,无效语义,invalid
13131,benrenshoucui,3.4,二次确认,再见包括三个月包括三十年才送现在三十年没给我请问嗯,再见包括三个月包括三十年才送现在三十年没给我请问嗯,-99,无效语义,invalid
13132,benrenshoucui,3.4,二次确认,哦哦那你你说,哦那你说,-99,无效语义,invalid
13133,benrenshoucui,3.4,二次确认,我打了有什么活动吗,我打了有什么活动吗,-99,无效语义,invalid
13134,benrenshoucui,3.4,二次确认,的再说一遍我不知道啥你说啥,的再说一遍我不知道啥你说啥,-99,无效语义,invalid
13135,benrenshoucui,3.4,二次确认,买一个买一个,买一个买一个,-99,无效语义,invalid
13136,benrenshoucui,3.4,二次确认,好吧应该说哦,好吧应该说哦,-99,无效语义,invalid
13137,benrenshoucui,3.4,二次确认,嗯哼来一个银行,嗯哼来一个银行,-99,无效语义,invalid
13138,benrenshoucui,3.4,二次确认,你不能有了有了,你不能有了有了,-99,无效语义,invalid
13139,benrenshoucui,3.4,二次确认,在今天还什么需要,在今天还什么需要,-99,无效语义,invalid
13140,RESC,3.4,二次确认,支付,支付,-99,无效语义,invalid
13141,benrenshoucui,3.4,二次确认,然后呢怎么提前扣款呢,然后呢怎么提前扣款呢,-99,无效语义,invalid
13142,benrenshoucui,3.4,二次确认,哦哟,哦哟,-99,无效语义,invalid
13143,benrenshoucui,3.4,二次确认,我说你你是不是能提供十五号我说从查系统不再,我说你是不是能提供十五号我说从查系统不再,-99,无效语义,invalid
13144,benrenshoucui,3.4,二次确认,嗯这个我不是打了一个电话是要那个,嗯这个我不是打了一个电话是要那个,-99,无效语义,invalid
13145,df,3.4,二次确认,你是一位,你是一位,-99,无效语义,invalid
13146,benrenshoucui,3.4,二次确认,银行卡里的钱你们公司已经划走啦,银行卡里的钱你们公司已经划走啦,-99,无效语义,invalid
13147,benrenshoucui,3.4,二次确认,我下午的,我下午的,-99,无效语义,invalid
13148,benrenshoucui,3.4,二次确认,你你操你妈说错了吧,你操你妈说错了吧,-99,无效语义,invalid
13149,benrenshoucui,3.4,二次确认,我是个想是我的劳尔消费用,我是个想是我的劳尔消费用,-99,无效语义,invalid
13150,df,3.4,二次确认,二幺幺幺幺,二幺,-99,无效语义,invalid
13151,df,3.4,二次确认,哦明天不是有钱吗,哦明天不是有钱吗,-99,无效语义,invalid
13152,df,3.4,二次确认,那他自己,那他自己,-99,无效语义,invalid
13153,benrenshoucui,3.4,二次确认,因为永我我我,因为永我,-99,无效语义,invalid
13154,benrenshoucui,3.4,二次确认,呃就是绑定的,呃就是绑定的,-99,无效语义,invalid
13155,benrenshoucui,3.4,二次确认,啊我马上就花,啊我马上就花,-99,无效语义,invalid
13156,benrenshoucui,3.4,二次确认,还有一些,还有一些,-99,无效语义,invalid
13157,benrenshoucui,3.4,二次确认,我们消费,我们消费,-99,无效语义,invalid
13158,df,3.4,二次确认,马上可以做,马上可以做,-99,无效语义,invalid
13159,benrenshoucui,3.4,二次确认,由于是永利就是有一笔我这几天忙忘记了你不打电话,由于是永利就是有一笔我这几天忙忘记了你不打电话,-99,无效语义,invalid
13160,benrenshoucui,3.4,二次确认,喂你找谁,喂你找谁,-99,无效语义,invalid
13161,benrenshoucui,3.4,二次确认,才一千六啊我是上我,才一千六啊我是上我,-99,无效语义,invalid
13162,benrenshoucui,3.4,二次确认,在今年七十块,在今年七十块,-99,无效语义,invalid
13163,benrenshoucui,3.4,二次确认,恩哼,恩哼,-99,无效语义,invalid
13164,benrenshoucui,3.4,二次确认,啥意思,啥意思,-99,无效语义,invalid
13165,benrenshoucui,3.4,二次确认,我叫什么呢,我叫什么呢,-99,无效语义,invalid
13166,benrenshoucui,3.4,二次确认,哎先生再见,哎先生再见,-99,无效语义,invalid
13167,benrenshoucui,3.4,二次确认,啊我干嘛要帮忙呃尽快处理,啊我干嘛要帮忙呃尽快处理,-99,无效语义,invalid
13168,benrenshoucui,3.4,二次确认,在那个贷款吗,在那个贷款吗,-99,无效语义,invalid
13169,benrenshoucui,3.4,二次确认,这个案件谢谢,这个案件谢谢,-99,无效语义,invalid
13170,benrenshoucui,3.4,二次确认,不知道现在这种,不知道现在这种,-99,无效语义,invalid
13171,benrenshoucui,3.4,二次确认,七嘛就是今天嘛我穿上看到短信的,七嘛就是今天嘛我穿上看到短信的,-99,无效语义,invalid
13172,benrenshoucui,3.4,二次确认,啊就二千六百六千,啊就二千六百六千,-99,无效语义,invalid
13173,benrenshoucui,3.4,二次确认,啊挂了,啊挂了,-99,无效语义,invalid
13174,benrenshoucui,3.4,二次确认,深圳要你是说你,深圳要你是说你,-99,无效语义,invalid
13175,benrenshoucui,3.4,二次确认,幺八呢,幺八呢,-99,无效语义,invalid
13176,benrenshoucui,3.4,二次确认,你怎么你们这些小的时候你就不说完了,你怎么你们这些小的时候你就不说完了,-99,无效语义,invalid
13177,df,3.4,二次确认,到时候这个还的,到时候这个还的,-99,无效语义,invalid
13178,benrenshoucui,3.4,二次确认,放你妈被我建议你妈两件你妈了我建议你罢了,放你妈被我建议你妈两件你妈了我建议你罢了,-99,无效语义,invalid
13179,benrenshoucui,3.4,二次确认,还完了转的话呢,还完了转的话呢,-99,无效语义,invalid
13180,benrenshoucui,3.4,二次确认,二十多块钱话费,二十多块钱话费,-99,无效语义,invalid
13181,benrenshoucui,3.4,二次确认,西藏谁呀我你我谁呀你找谁呀,西藏谁呀我你我谁呀你找谁呀,-99,无效语义,invalid
13182,benrenshoucui,3.4,二次确认,啊税嗯嗯,啊税嗯,-99,无效语义,invalid
13183,benrenshoucui,3.4,二次确认,你先听我说我好的,你先听我说我好的,-99,无效语义,invalid
13184,benrenshoucui,3.4,二次确认,哎呦东莞啊,哎呦东莞啊,-99,无效语义,invalid
13185,benrenshoucui,3.4,二次确认,你等会啊我问一下我吗,你等会啊我问一下我吗,-99,无效语义,invalid
13186,benrenshoucui,3.4,二次确认,我说我是今天,我说我是今天,-99,无效语义,invalid
13187,benrenshoucui,3.4,二次确认,都回来了吗,都回来了吗,-99,无效语义,invalid
13188,benrenshoucui,3.4,二次确认,什么语气,什么语气,-99,无效语义,invalid
13189,benrenshoucui,3.4,二次确认,啊我想往,啊我想往,-99,无效语义,invalid
13190,benrenshoucui,3.4,二次确认,你好我说不是一家进去吗,你好我说不是一家进去吗,-99,无效语义,invalid
13191,benrenshoucui,3.4,二次确认,你听我说,你听我说,-99,无效语义,invalid
13192,benrenshoucui,3.4,二次确认,我不知道你说你要,我不知道你说你要,-99,无效语义,invalid
13193,benrenshoucui,3.4,二次确认,现在是一一,现在是一一,-99,无效语义,invalid
13194,df,3.4,二次确认,我想我下我把发票我,我想我下我把发票我,-99,无效语义,invalid
13195,benrenshoucui,3.4,二次确认,想请问一下,想请问一下,-99,无效语义,invalid
13196,benrenshoucui,3.4,二次确认,谁中信为什么意思呀是车上吗,谁中信为什么意思呀是车上吗,-99,无效语义,invalid
13197,benrenshoucui,3.4,二次确认,不用啦,不用啦,-99,无效语义,invalid
13198,benrenshoucui,3.4,二次确认,喂鱼,喂鱼,-99,无效语义,invalid
13199,benrenshoucui,3.4,二次确认,这个忙,这个忙,-99,无效语义,invalid
13200,benrenshoucui,3.4,二次确认,唉怎么跟你怎么回事,唉怎么跟你怎么回事,-99,无效语义,invalid
13201,benrenshoucui,3.4,二次确认,对您把这个短信了,对您把这个短信了,-99,无效语义,invalid
13202,benrenshoucui,3.4,二次确认,鼓村一百多,鼓村一百多,-99,无效语义,invalid
13203,benrenshoucui,3.4,二次确认,诶您好高兴啊,诶您好高兴啊,-99,无效语义,invalid
13204,benrenshoucui,3.4,二次确认,好东西,好东西,-99,无效语义,invalid
13205,df,3.4,二次确认,他不是还款那这个逾期逾期,他不是还款那这个逾期,-99,无效语义,invalid
13206,df,3.4,二次确认,没有了那个,没有了那个,-99,无效语义,invalid
13207,benrenshoucui,3.4,二次确认,那我再扣一下吗,那我再扣一下吗,-99,无效语义,invalid
13208,benrenshoucui,3.4,二次确认,呃那啥,呃那啥,-99,无效语义,invalid
13209,benrenshoucui,3.4,二次确认,都不知道呀是什么事是什么什么什么什么什么卡,都不知道呀是什么事是什么卡,-99,无效语义,invalid
13210,benrenshoucui,3.4,二次确认,我这么说知道我这个手机换号了卡,我这么说知道我这个手机换号了卡,-99,无效语义,invalid
13211,benrenshoucui,3.4,二次确认,什么规定,什么规定,-99,无效语义,invalid
13212,benrenshoucui,3.4,二次确认,是什么什么什么什么什么,是什么,-99,无效语义,invalid
13213,benrenshoucui,3.4,二次确认,你怎么调因为这个交过去,你怎么调因为这个交过去,-99,无效语义,invalid
13214,benrenshoucui,3.4,二次确认,说不是网站我问你呀,说不是网站我问你呀,-99,无效语义,invalid
13215,benrenshoucui,3.4,二次确认,喂我的意思吧,喂我的意思吧,-99,无效语义,invalid
13216,benrenshoucui,3.4,二次确认,撇,撇,-99,无效语义,invalid
13217,benrenshoucui,3.4,二次确认,上班就万幸吗,上班就万幸吗,-99,无效语义,invalid
13218,df,3.4,二次确认,出现有这个时代说的是就东东东东哎,出现有这个时代说的是就东东哎,-99,无效语义,invalid
13219,benrenshoucui,3.4,二次确认,卡卡了,卡卡了,-99,无效语义,invalid
13220,benrenshoucui,3.4,二次确认,是不是是的,是不是是的,-99,无效语义,invalid
13221,benrenshoucui,3.4,二次确认,哦不懂了,哦不懂了,-99,无效语义,invalid
13222,benrenshoucui,3.4,二次确认,想不好意思我没听出我没去那就明天还呗过,想不好意思我没听出我没去那就明天还呗过,-99,无效语义,invalid
13223,benrenshoucui,3.4,二次确认,也没收到,也没收到,-99,无效语义,invalid
13224,benrenshoucui,3.4,二次确认,应还呢,应还呢,-99,无效语义,invalid
13225,benrenshoucui,3.4,二次确认,我给你我不跟你说了嘛你这个事情是动不了,我给你我不跟你说了嘛你这个事情是动不了,-99,无效语义,invalid
13226,df,3.4,二次确认,六点钟,六点钟,-99,无效语义,invalid
13227,benrenshoucui,3.4,二次确认,哦打过来你,哦打过来你,-99,无效语义,invalid
13228,df,3.4,二次确认,想得到,想得到,-99,无效语义,invalid
13229,benrenshoucui,3.4,二次确认,看看这块潜力吧,看看这块潜力吧,-99,无效语义,invalid
13230,benrenshoucui,3.4,二次确认,这两天给我发小写然后但是我不清楚那个是让,这两天给我发小写然后但是我不清楚那个是让,-99,无效语义,invalid
13231,benrenshoucui,3.4,二次确认,是那个生就,是那个生就,-99,无效语义,invalid
13232,benrenshoucui,3.4,二次确认,型么一定,型么一定,-99,无效语义,invalid
13233,benrenshoucui,3.4,二次确认,我有意向但我有一些再还车贷的然后一天就是,我有意向但我有一些再还车贷的然后一天就是,-99,无效语义,invalid
13234,df,3.4,二次确认,又有一个,又有一个,-99,无效语义,invalid
13235,benrenshoucui,3.4,二次确认,已经开哪里打电话干嘛呀,已经开哪里打电话干嘛呀,-99,无效语义,invalid
13236,benrenshoucui,3.4,二次确认,哎我没多大问题结果现在,哎我没多大问题结果现在,-99,无效语义,invalid
13237,benrenshoucui,3.4,二次确认,哦是白那个,哦是白那个,-99,无效语义,invalid
13238,benrenshoucui,3.4,二次确认,呃那个分那个分钟买卖是吧神州那个时代是吧,呃那个分那个分钟买卖是吧神州那个时代是吧,-99,无效语义,invalid
13239,benrenshoucui,3.4,二次确认,恩完那耍呢,恩完那耍呢,-99,无效语义,invalid
13240,benrenshoucui,3.4,二次确认,沉舟神州金融的我这儿这块呀神州军工是啥呀,沉舟神州金融的我这儿这块呀神州军工是啥呀,-99,无效语义,invalid
13241,benrenshoucui,3.4,二次确认,我想以后,我想以后,-99,无效语义,invalid
13242,benrenshoucui,3.4,二次确认,哦你帮我查一下我这个账户吧好吧,哦你帮我查一下我这个账户吧好吧,-99,无效语义,invalid
13243,benrenshoucui,3.4,二次确认,一天就打电话没有不知道哎我问你,一天就打电话没有不知道哎我问你,-99,无效语义,invalid
13244,benrenshoucui,3.4,二次确认,想购买的基金啊,想购买的基金啊,-99,无效语义,invalid
13245,benrenshoucui,3.4,二次确认,周五是保,周五是保,-99,无效语义,invalid
13246,benrenshoucui,3.4,二次确认,我我贷款,我贷款,-99,无效语义,invalid
13247,df,3.4,二次确认,昨天你打过电话了没有,昨天你打过电话了没有,-99,无效语义,invalid
13248,benrenshoucui,3.4,二次确认,那个神州行这个相当一百九十八块钱是不是啊,那个神州行这个相当一百九十八块钱是不是啊,-99,无效语义,invalid
13249,df,3.4,二次确认,十元幺八上学去了你们提醒吗,十元幺八上学去了你们提醒吗,-99,无效语义,invalid
13250,benrenshoucui,3.4,二次确认,额是四位是吧较大确实这意思是吧,额是四位是吧较大确实这意思是吧,-99,无效语义,invalid
13251,benrenshoucui,3.4,二次确认,哦你要点八,哦你要点八,-99,无效语义,invalid
13252,df,3.4,二次确认,第二都行,第二都行,-99,无效语义,invalid
13253,benrenshoucui,3.4,二次确认,啊暂时未,啊暂时未,-99,无效语义,invalid
13254,df,3.4,二次确认,哦我先忙把钱存进去的不,哦我先忙把钱存进去的不,-99,无效语义,invalid
13255,benrenshoucui,3.4,二次确认,哎姐完结我说这个了,哎姐完结我说这个了,-99,无效语义,invalid
13256,benrenshoucui,3.4,二次确认,哎不到我旺旺别的接电话也没电话吗,哎不到我旺旺别的接电话也没电话吗,-99,无效语义,invalid
13257,benrenshoucui,3.4,二次确认,我现在都花在哪呢,我现在都花在哪呢,-99,无效语义,invalid
13258,benrenshoucui,3.4,二次确认,不会是,不会是,-99,无效语义,invalid
13259,benrenshoucui,3.4,二次确认,哦没事因为去线路线路,哦没事因为去线路,-99,无效语义,invalid
13260,benrenshoucui,3.4,二次确认,啊我一个还款,啊我一个还款,-99,无效语义,invalid
13261,benrenshoucui,3.4,二次确认,是打电话给你村庄名称叫,是打电话给你村庄名称叫,-99,无效语义,invalid
13262,benrenshoucui,3.4,二次确认,这个我这块吗,这个我这块吗,-99,无效语义,invalid
13263,benrenshoucui,3.4,二次确认,哦神州那个程卡是吧,哦神州那个程卡是吧,-99,无效语义,invalid
13264,benrenshoucui,3.4,二次确认,没你你你,没你,-99,无效语义,invalid
13265,benrenshoucui,3.4,二次确认,爱听不懂啊,爱听不懂啊,-99,无效语义,invalid
13266,benrenshoucui,3.4,二次确认,我往家,我往家,-99,无效语义,invalid
13267,df,3.4,二次确认,嗯你叫蔡再说吧好不好,嗯你叫蔡再说吧好不好,-99,无效语义,invalid
13268,benrenshoucui,3.4,二次确认,对十九号,对十九号,-99,无效语义,invalid
13269,benrenshoucui,3.4,二次确认,哦换了我妈来处理,哦换了我妈来处理,-99,无效语义,invalid
13270,benrenshoucui,3.4,二次确认,啊没有就是三个月不知道啥时候啊,啊没有就是三个月不知道啥时候啊,-99,无效语义,invalid
13271,benrenshoucui,3.4,二次确认,哦你说预期一天呢,哦你说预期一天呢,-99,无效语义,invalid
13272,benrenshoucui,3.4,二次确认,号好玩吗可以,号好玩吗可以,-99,无效语义,invalid
13273,benrenshoucui,3.4,二次确认,您好请输入,您好请输入,-99,无效语义,invalid
13274,benrenshoucui,3.4,二次确认,给他金额了什么的我发过来,给他金额了什么的我发过来,-99,无效语义,invalid
13275,benrenshoucui,3.4,二次确认,哎我我的说了有意向我,哎我的说了有意向我,-99,无效语义,invalid
13276,benrenshoucui,3.4,二次确认,今天不是十,今天不是十,-99,无效语义,invalid
13277,benrenshoucui,3.4,二次确认,哦神奇周晨周那个泉州神州支行那是不是我,哦神奇周晨周那个泉州神州支行那是不是我,-99,无效语义,invalid
13278,df,3.4,二次确认,今天早上好啊,今天早上好啊,-99,无效语义,invalid
13279,benrenshoucui,3.4,二次确认,那不是不,那不是不,-99,无效语义,invalid
13280,benrenshoucui,3.4,二次确认,嗯我今天早上我在看那个看了一下那个信息,嗯我今天早上我在看那个看了一下那个信息,-99,无效语义,invalid
13281,benrenshoucui,3.4,二次确认,我们的怎么,我们的怎么,-99,无效语义,invalid
13282,benrenshoucui,3.4,二次确认,没印象我姓王不幸于,没印象我姓王不幸于,-99,无效语义,invalid
13283,benrenshoucui,3.4,二次确认,支付宝给不了你,支付宝给不了你,-99,无效语义,invalid
13284,benrenshoucui,3.4,二次确认,有没有发短信,有没有发短信,-99,无效语义,invalid
13285,df,3.4,二次确认,后面还会再交啊,后面还会再交啊,-99,无效语义,invalid
13286,benrenshoucui,3.4,二次确认,我才都都你们等了我纳闷起码你们多才撞我不知道换贷款,我才都你们等了我纳闷起码你们多才撞我不知道换贷款,-99,无效语义,invalid
13287,benrenshoucui,3.4,二次确认,问你马力的,问你马力的,-99,无效语义,invalid
13288,benrenshoucui,3.4,二次确认,好你看,好你看,-99,无效语义,invalid
13289,benrenshoucui,3.4,二次确认,但是我们说的有些呢专门有钱,但是我们说的有些呢专门有钱,-99,无效语义,invalid
13290,benrenshoucui,3.4,二次确认,那你就没啥了没办法了,那你就没啥了没办法了,-99,无效语义,invalid
13291,benrenshoucui,3.4,二次确认,你一直在给我发那个就是再给我发那个,你一直在给我发那个就是再给我发那个,-99,无效语义,invalid
13292,benrenshoucui,3.4,二次确认,呃初中,呃初中,-99,无效语义,invalid
13293,df,3.4,二次确认,有有人条款没还上吗,有有人条款没还上吗,-99,无效语义,invalid
13294,benrenshoucui,3.4,二次确认,调了,调了,-99,无效语义,invalid
13295,benrenshoucui,3.4,二次确认,这周周围贷款呀,这周周围贷款呀,-99,无效语义,invalid
13296,benrenshoucui,3.4,二次确认,哦这是企业,哦这是企业,-99,无效语义,invalid
13297,df,3.4,二次确认,程序吗,程序吗,-99,无效语义,invalid
13298,benrenshoucui,3.4,二次确认,啊税逾期我们着都中航的权益我们在那个,啊税逾期我们着都中航的权益我们在那个,-99,无效语义,invalid
13299,benrenshoucui,3.4,二次确认,现在你就就上面就划款你就你就话,现在你就上面就划款你就你就话,-99,无效语义,invalid
13300,df,3.4,二次确认,啊有一个小营业厅,啊有一个小营业厅,-99,无效语义,invalid
13301,benrenshoucui,3.4,二次确认,不客气啊嗯那他是给你基金呢是,不客气啊嗯那他是给你基金呢是,-99,无效语义,invalid
13302,benrenshoucui,3.4,二次确认,接入的,接入的,-99,无效语义,invalid
13303,benrenshoucui,3.4,二次确认,嗯逾期呢,嗯逾期呢,-99,无效语义,invalid
13304,df,3.4,二次确认,有我还有个问题能不能回答,有我还有个问题能不能回答,-99,无效语义,invalid
13305,benrenshoucui,3.4,二次确认,什么就是北辰那个不说八号的世界里快乐,什么就是北辰那个不说八号的世界里快乐,-99,无效语义,invalid
13306,benrenshoucui,3.4,二次确认,你等一下,你等一下,-99,无效语义,invalid
13307,benrenshoucui,3.4,二次确认,哦哦你说买那个神州汽车那个,哦你说买那个神州汽车那个,-99,无效语义,invalid
13308,benrenshoucui,3.4,二次确认,麻烦就啥我找不,麻烦就啥我找不,-99,无效语义,invalid
13309,benrenshoucui,3.4,二次确认,我划了的五华找回人工来给我说了我用机器人,我划了的五华找回人工来给我说了我用机器人,-99,无效语义,invalid
13310,df,3.4,二次确认,我说现在呢好像有写在上面,我说现在呢好像有写在上面,-99,无效语义,invalid
13311,benrenshoucui,3.4,二次确认,我不知道我拿那什么什什什周劲啊,我不知道我拿那什么什什什周劲啊,-99,无效语义,invalid
13312,df,3.4,二次确认,嗯表,嗯表,-99,无效语义,invalid
13313,benrenshoucui,3.4,二次确认,到了,到了,-99,无效语义,invalid
13314,benrenshoucui,3.4,二次确认,天,天,-99,无效语义,invalid
13315,benrenshoucui,3.4,二次确认,考虑有钱啊,考虑有钱啊,-99,无效语义,invalid
13316,df,3.4,二次确认,我问一下您一下吧我问他们一下,我问一下您一下吧我问他们一下,-99,无效语义,invalid
13317,benrenshoucui,3.4,二次确认,你们款呢,你们款呢,-99,无效语义,invalid
13318,benrenshoucui,3.4,二次确认,华夏经典节目注意这个问题吗,华夏经典节目注意这个问题吗,-99,无效语义,invalid
13319,benrenshoucui,3.4,二次确认,人下来多少你想桥长草房那你们控嘛总共有那个账户号,人下来多少你想桥长草房那你们控嘛总共有那个账户号,-99,无效语义,invalid
13320,benrenshoucui,3.4,二次确认,他刚刚才给我发的信息,他刚刚才给我发的信息,-99,无效语义,invalid
13321,benrenshoucui,3.4,二次确认,喂孩子,喂孩子,-99,无效语义,invalid
13322,benrenshoucui,3.4,二次确认,不用还了吗,不用还了吗,-99,无效语义,invalid
13323,benrenshoucui,3.4,二次确认,我知道我要真不是,我知道我要真不是,-99,无效语义,invalid
13324,RESC,3.4,二次确认,昨天,昨天,-99,无效语义,invalid
13325,benrenshoucui,3.4,二次确认,您其实是什么意思啊,您其实是什么意思啊,-99,无效语义,invalid
13326,benrenshoucui,3.4,二次确认,就是我把钱宝贝卡里面都没扣吗,就是我把钱宝贝卡里面都没扣吗,-99,无效语义,invalid
13327,benrenshoucui,3.4,二次确认,我哎完了我这下要待会把椒江,我哎完了我这下要待会把椒江,-99,无效语义,invalid
13328,df,3.4,二次确认,嗯你看这个,嗯你看这个,-99,无效语义,invalid
13329,benrenshoucui,3.4,二次确认,在南消费呀,在南消费呀,-99,无效语义,invalid
13330,benrenshoucui,3.4,二次确认,那个是好像是买一张新寓说是不是,那个是好像是买一张新寓说是不是,-99,无效语义,invalid
13331,benrenshoucui,3.4,二次确认,发送请按一城路,发送请按一城路,-99,无效语义,invalid
13332,benrenshoucui,3.4,二次确认,啊我今天打电话知道我等一下回去,啊我今天打电话知道我等一下回去,-99,无效语义,invalid
13333,benrenshoucui,3.4,二次确认,十几天,十几天,-99,无效语义,invalid
13334,benrenshoucui,3.4,二次确认,我早上好嘞,我早上好嘞,-99,无效语义,invalid
13335,benrenshoucui,3.4,二次确认,哦那那那这这几天手机坏掉了现在现在我刚刚弄好,哦那这几天手机坏掉了现在我刚刚弄好,-99,无效语义,invalid
13336,benrenshoucui,3.4,二次确认,不用旺旺,不用旺旺,-99,无效语义,invalid
13337,benrenshoucui,3.4,二次确认,哦观念,哦观念,-99,无效语义,invalid
13338,benrenshoucui,3.4,二次确认,知道不是四年的时候才有没有我,知道不是四年的时候才有没有我,-99,无效语义,invalid
13339,benrenshoucui,3.4,二次确认,哦哦我现在下来,哦我现在下来,-99,无效语义,invalid
13340,benrenshoucui,3.4,二次确认,周五的时候就知道了,周五的时候就知道了,-99,无效语义,invalid
13341,benrenshoucui,3.4,二次确认,我我现在正在这干别的,我现在正在这干别的,-99,无效语义,invalid
13342,benrenshoucui,3.4,二次确认,你打破了,你打破了,-99,无效语义,invalid
13343,df,3.4,二次确认,没事,没事,-99,无效语义,invalid
13344,benrenshoucui,3.4,二次确认,什么依据,什么依据,-99,无效语义,invalid
13345,df,3.4,二次确认,然后呢都第一人卡,然后呢都第一人卡,-99,无效语义,invalid
13346,benrenshoucui,3.4,二次确认,退出,退出,-99,无效语义,invalid
13347,benrenshoucui,3.4,二次确认,我知道一起两天在,我知道一起两天在,-99,无效语义,invalid
13348,benrenshoucui,3.4,二次确认,他没有像今天消费,他没有像今天消费,-99,无效语义,invalid
13349,benrenshoucui,3.4,二次确认,虹吸,虹吸,-99,无效语义,invalid
13350,benrenshoucui,3.4,二次确认,幺五八那个业务,幺五八那个业务,-99,无效语义,invalid
13351,benrenshoucui,3.4,二次确认,我不知道一起了然后因为我昨天的时候因为我礼拜赚我不是单有个卡换那个里边,我不知道一起了然后因为我昨天的时候因为我礼拜赚我不是单有个卡换那个里边,-99,无效语义,invalid
13352,benrenshoucui,3.4,二次确认,是在我不知道我充值财务好嘞嗯,是在我不知道我充值财务好嘞嗯,-99,无效语义,invalid
13353,benrenshoucui,3.4,二次确认,哦忘了你能看到,哦忘了你能看到,-99,无效语义,invalid
13354,benrenshoucui,3.4,二次确认,原味来,原味来,-99,无效语义,invalid
13355,benrenshoucui,3.4,二次确认,就是我那个刚才不是移动的吗,就是我那个刚才不是移动的吗,-99,无效语义,invalid
13356,benrenshoucui,3.4,二次确认,我旺旺旺,我旺旺旺,-99,无效语义,invalid
13357,RESC,3.4,二次确认,有借款有借款有借款知道,有借款有借款有借款知道,-99,无效语义,invalid
13358,benrenshoucui,3.4,二次确认,我做人别人打电话今天给我还上,我做人别人打电话今天给我还上,-99,无效语义,invalid
13359,benrenshoucui,3.4,二次确认,嗯您这边怎么工作日,嗯您这边怎么工作日,-99,无效语义,invalid
13360,benrenshoucui,3.4,二次确认,也是干什么问题说清楚,也是干什么问题说清楚,-99,无效语义,invalid
13361,benrenshoucui,3.4,二次确认,过来不是,过来不是,-99,无效语义,invalid
13362,benrenshoucui,3.4,二次确认,人家说你会说安徽呀,人家说你会说安徽呀,-99,无效语义,invalid
13363,benrenshoucui,3.4,二次确认,那个问题,那个问题,-99,无效语义,invalid
13364,benrenshoucui,3.4,二次确认,我关上了,我关上了,-99,无效语义,invalid
13365,df,3.4,二次确认,奶奶哪里的一些,奶奶哪里的一些,-99,无效语义,invalid
13366,df,3.4,二次确认,哎你能不能好好说话吗,哎你能不能好好说话吗,-99,无效语义,invalid
13367,benrenshoucui,3.4,二次确认,聪明消费,聪明消费,-99,无效语义,invalid
13368,benrenshoucui,3.4,二次确认,不是不是二月份以前交上就行了我今天交了那个么,不是二月份以前交上就行了我今天交了那个么,-99,无效语义,invalid
13369,benrenshoucui,3.4,二次确认,变了就,变了就,-99,无效语义,invalid
13370,df,3.4,二次确认,还要过时间把里面那个昨天嘛这边二十一号还有九天,还要过时间把里面那个昨天嘛这边二十一号还有九天,-99,无效语义,invalid
13371,benrenshoucui,3.4,二次确认,哦联系多久,哦联系多久,-99,无效语义,invalid
13372,benrenshoucui,3.4,二次确认,我看我是不知道以前身份证被丢过,我看我是不知道以前身份证被丢过,-99,无效语义,invalid
13373,benrenshoucui,3.4,二次确认,中英消费啊,中英消费啊,-99,无效语义,invalid
13374,benrenshoucui,3.4,二次确认,是什么东西,是什么东西,-99,无效语义,invalid
13375,df,3.4,二次确认,转人,转人,-99,无效语义,invalid
13376,benrenshoucui,3.4,二次确认,帮我华夏嗯嗯,帮我华夏嗯,-99,无效语义,invalid
13377,benrenshoucui,3.4,二次确认,听不明白了,听不明白了,-99,无效语义,invalid
13378,benrenshoucui,3.4,二次确认,啊工行,啊工行,-99,无效语义,invalid
13379,benrenshoucui,3.4,二次确认,两千多块啊,两千多块啊,-99,无效语义,invalid
13380,benrenshoucui,3.4,二次确认,有没有,有没有,-99,无效语义,invalid
13381,benrenshoucui,3.4,二次确认,哦过来看看,哦过来看看,-99,无效语义,invalid
13382,benrenshoucui,3.4,二次确认,我没有你说得注意消费好吧,我没有你说得注意消费好吧,-99,无效语义,invalid
13383,benrenshoucui,3.4,二次确认,我那个你们就是上次那个磁出险那个事情他还没有给我理赔过来呀后来什么才还,我那个你们就是上次那个磁出险那个事情他还没有给我理赔过来呀后来什么才还,-99,无效语义,invalid
