id,processid,in_node,type_robot,msg,msg_del_dup,out_true,type,type_combine
14032,benrenshoucui,1.1,身份确认,啊是的您稍,啊是的您稍,2.1,本人,yes
14033,RESC,1.1,身份确认,很满意嗯嗯嗯嗯嗯嗯嗯嗯存档是的你说嘛,很满意嗯存档是的你说嘛,2.1,本人,yes
14034,benrenshoucui,1.1,身份确认,嗯是的我已经存进去了,嗯是的我已经存进去了,2.1,本人,yes
14035,GHSC,1.1,身份确认,啊知道知道了我我就接打过去,啊知道知道了我就接打过去,2.1,本人,yes
14036,RESC,1.1,身份确认,哎是的怎么样,哎是的怎么样,2.1,本人,yes
14037,benrenshoucui,1.1,身份确认,嗯是的是的是的啊我忘记了我等一下等一下就去,嗯是的啊我忘记了我等一下就去,2.1,本人,yes
14038,benrenshoucui,1.1,身份确认,哎呀位是,哎呀位是,2.1,本人,yes
14039,benrenshoucui,1.1,身份确认,哦那好的那你说有啥事你说,哦那好的那你说有啥事你说,2.2,本人,yes
14040,benrenshoucui,1.1,身份确认,哎对我是的你说喂,哎对我是的你说喂,2.1,本人,yes
14041,GHSC,1.1,身份确认,嗯嗯是我怎么了,嗯是我怎么了,2.1,本人,yes
14042,benrenshoucui,1.1,身份确认,啊是我是,啊是我是,2.1,本人,yes
14043,benrenshoucui,1.1,身份确认,啊是的是的你说,啊是的你说,2.1,本人,yes
14044,benrenshoucui,1.1,身份确认,我四位,我四位,2.1,本人,yes
14045,benrenshoucui,1.1,身份确认,啊对是你说,啊对是你说,2.1,本人,yes
14046,RESC,1.1,身份确认,你什么事情呀,你什么事情呀,2.1,本人,yes
14047,benrenshoucui,1.1,身份确认,啊中中,啊中,2.1,本人,yes
14048,benrenshoucui,1.1,身份确认,对干嘛,对干嘛,2.1,本人,yes
14049,benrenshoucui,1.1,身份确认,对对对不是老大理赔,对不是老大理赔,2.1,本人,yes
14050,benrenshoucui,1.1,身份确认,我是什么事啊,我是什么事啊,2.1,本人,yes
14051,benrenshoucui,1.1,身份确认,哎对对你好我是,哎对你好我是,2.1,本人,yes
14052,benrenshoucui,1.1,身份确认,哎你说嗯嗯,哎你说嗯,2.1,本人,yes
14053,df,1.1,身份确认,啊是什么呀,啊是什么呀,2.1,本人,yes
14054,GHSC,1.1,身份确认,你好我是张汪洋,你好我是张汪洋,2.2,本人,yes
14055,benrenshoucui,1.1,身份确认,啊对行你说,啊对行你说,2.1,本人,yes
14056,GHSC,1.1,身份确认,哎你是咋了你说,哎你是咋了你说,2.2,本人,yes
14057,GHSC,1.1,身份确认,是啊你说吧你你你你你说发送活动是怎么了我要去你们我没有时间给你钱你说吧,是啊你说吧你说发送活动是怎么了我要去你们我没有时间给你钱你说吧,2.1,本人,yes
14058,benrenshoucui,1.1,身份确认,对胃是的,对胃是的,2.1,本人,yes
14059,GHSC,1.1,身份确认,那我今天我去办理好了,那我今天我去办理好了,2.1,本人,yes
14060,benrenshoucui,1.1,身份确认,喂哎什么事,喂哎什么事,2.1,本人,yes
14061,benrenshoucui,1.1,身份确认,好哎喂,好哎喂,2.1,本人,yes
14062,GHSC,1.1,身份确认,嗯我是怎么,嗯我是怎么,2.1,本人,yes
14063,benrenshoucui,1.1,身份确认,好嘞你好,好嘞你好,2.1,本人,yes
14064,benrenshoucui,1.1,身份确认,是是是是的,是是的,2.1,本人,yes
14065,benrenshoucui,1.1,身份确认,嗯是的是的是的,嗯是的,2.1,本人,yes
14066,benrenshoucui,1.1,身份确认,这是我,这是我,2.1,本人,yes
14067,benrenshoucui,1.1,身份确认,说您说,说您说,2.1,本人,yes
14068,benrenshoucui,1.1,身份确认,啊您好是,啊您好是,2.1,本人,yes
14069,GHSC,1.1,身份确认,是的你说啊什么事儿,是的你说啊什么事儿,2.1,本人,yes
14070,benrenshoucui,1.1,身份确认,哎是是是一个,哎是一个,2.1,本人,yes
14071,benrenshoucui,1.1,身份确认,啊您好请讲,啊您好请讲,2.1,本人,yes
14072,benrenshoucui,1.1,身份确认,哎对咋啦,哎对咋啦,2.1,本人,yes
14073,benrenshoucui,1.1,身份确认,干嘛呀,干嘛呀,2.1,本人,yes
14074,benrenshoucui,1.1,身份确认,哎嗯嗯稍等,哎嗯稍等,2.1,本人,yes
14075,benrenshoucui,1.1,身份确认,啊怎么了你说啊,啊怎么了你说啊,2.1,本人,yes
14076,benrenshoucui,1.1,身份确认,嗯嗯好我要给你转过消费了,嗯好我要给你转过消费了,2.1,本人,yes
14077,benrenshoucui,1.1,身份确认,好的嗯嗯是的说,好的嗯是的说,2.1,本人,yes
14078,df,1.1,身份确认,别人是我是我,别人是我是我,2.1,本人,yes
14079,benrenshoucui,1.1,身份确认,诶您好是我,诶您好是我,2.1,本人,yes
14080,benrenshoucui,1.1,身份确认,哦您说是怎么了,哦您说是怎么了,2.1,本人,yes
14081,GHSC,1.1,身份确认,是本人嗯,是本人嗯,2.1,本人,yes
14082,df,1.1,身份确认,哎你好我昨天忘记了我现在马上转不,哎你好我昨天忘记了我现在马上转不,2.1,本人,yes
14083,benrenshoucui,1.1,身份确认,好谢谢你嗯是那说,好谢谢你嗯是那说,2.1,本人,yes
14084,GHSC,1.1,身份确认,哎我知道了自己充现在不方便决定我要把那个挂了啊,哎我知道了自己充现在不方便决定我要把那个挂了啊,2.1,本人,yes
14085,benrenshoucui,1.1,身份确认,啊是这样就说,啊是这样就说,2.1,本人,yes
14086,benrenshoucui,1.1,身份确认,是的是的您说您说,是的您说您说,2.1,本人,yes
14087,df,1.1,身份确认,是的你讲,是的你讲,2.1,本人,yes
14088,benrenshoucui,1.1,身份确认,是啊什么了,是啊什么了,2.1,本人,yes
14089,benrenshoucui,1.1,身份确认,哎你好是我,哎你好是我,2.1,本人,yes
14090,df,1.1,身份确认,呃信息本人,呃信息本人,2.1,本人,yes
14091,df,1.1,身份确认,啊我等一下就去给他存上去,啊我等一下就去给他存上去,2.1,本人,yes
14092,GHSC,1.1,身份确认,好我是,好我是,2.1,本人,yes
14093,df,1.1,身份确认,哎是的是的是我,哎是的是我,2.1,本人,yes
14094,df,1.1,身份确认,哦我吃本人,哦我吃本人,2.1,本人,yes
14095,benrenshoucui,1.1,身份确认,我是的是的,我是的,2.1,本人,yes
14096,benrenshoucui,1.1,身份确认,哎有什么事啊,哎有什么事啊,2.1,本人,yes
14097,GHSC,1.1,身份确认,嗯行行行我知道我就是处理,嗯行行行我知道我就是处理,2.1,本人,yes
14098,RESC,1.1,身份确认,嗯对请讲,嗯对请讲,2.1,本人,yes
14099,GHSC,1.1,身份确认,知道我知道我昨天那个钱打过去为什么又退回来,知道我知道我昨天那个钱打过去为什么又退回来,2.1,本人,yes
14100,GHSC,1.1,身份确认,嗯对你说吧啊,嗯对你说吧啊,2.1,本人,yes
14101,GHSC,1.1,身份确认,啊那是我,啊那是我,2.1,本人,yes
14102,benrenshoucui,1.1,身份确认,本人好的,本人好的,2.1,本人,yes
14103,benrenshoucui,1.1,身份确认,得了你说,得了你说,2.1,本人,yes
14104,benrenshoucui,1.1,身份确认,是是吧,是吧,2.1,本人,yes
14105,benrenshoucui,1.1,身份确认,没错没错没错,没错,2.1,本人,yes
14106,benrenshoucui,1.1,身份确认,呃你说你说什么事情,呃你说你说什么事情,2.1,本人,yes
14107,benrenshoucui,1.1,身份确认,是是是你你你我知道我知道了,是你我知道我知道了,2.1,本人,yes
14108,benrenshoucui,1.1,身份确认,你怎么了,你怎么了,2.1,本人,yes
14109,df,1.1,身份确认,啊我忘了完了完了我一会转王忘了,啊我忘了完了完了我一会转王忘了,2.1,本人,yes
14110,benrenshoucui,1.1,身份确认,哦我我一会给你还我现在就还啊,哦我一会给你还我现在就还啊,2.1,本人,yes
14111,GHSC,1.1,身份确认,哎是啊是本人的,哎是啊是本人的,2.1,本人,yes
14112,RESC,1.1,身份确认,嗯干嘛的,嗯干嘛的,2.1,本人,yes
14113,GHSC,1.1,身份确认,嗯对我是你好,嗯对我是你好,2.1,本人,yes
14114,GHSC,1.1,身份确认,啊对对对我是我是,啊对我是我是,2.1,本人,yes
14115,benrenshoucui,1.1,身份确认,对我是我就说你说我还款又换那个宽,对我是我就说你说我还款又换那个宽,2.1,本人,yes
14116,benrenshoucui,1.1,身份确认,哎是的嗯,哎是的嗯,2.1,本人,yes
14117,benrenshoucui,1.1,身份确认,这个对对对,这个对,2.1,本人,yes
14118,benrenshoucui,1.1,身份确认,哦我是什么事,哦我是什么事,2.1,本人,yes
14119,df,1.1,身份确认,对呀嗯嗯嗯嗯嗯嗯嗯嗯好对你说,对呀嗯好对你说,2.1,本人,yes
14120,benrenshoucui,1.1,身份确认,要下周,要下周,2.2,本人,yes
14121,benrenshoucui,1.1,身份确认,啊你说你说我在开车长话短说,啊你说你说我在开车长话短说,2.1,本人,yes
14122,benrenshoucui,1.1,身份确认,对我也是是是是你能听到说话吗,对我也是你能听到说话吗,2.1,本人,yes
14123,benrenshoucui,1.1,身份确认,思啊怎么呢,思啊怎么呢,2.1,本人,yes
14124,RESC,1.1,身份确认,哎什么事你说,哎什么事你说,2.1,本人,yes
14125,benrenshoucui,1.1,身份确认,啊是您好,啊是您好,2.1,本人,yes
14126,benrenshoucui,1.1,身份确认,我是对对对,我是对,2.1,本人,yes
14127,benrenshoucui,1.1,身份确认,啊对呀你什么呃是你刚才那个在中国银行扣了钱没扣掉余额不够是吧,啊对呀你什么呃是你刚才那个在中国银行扣了钱没扣掉余额不够是吧,2.1,本人,yes
14128,benrenshoucui,1.1,身份确认,对你怎么说,对你怎么说,2.1,本人,yes
14129,benrenshoucui,1.1,身份确认,你有什么事,你有什么事,2.1,本人,yes
14130,benrenshoucui,1.1,身份确认,你说有什么事,你说有什么事,2.1,本人,yes
14131,benrenshoucui,1.1,身份确认,对是老喂,对是老喂,2.1,本人,yes
14132,benrenshoucui,1.1,身份确认,啊对呀什么县,啊对呀什么县,2.1,本人,yes
14133,benrenshoucui,1.1,身份确认,哦没错,哦没错,2.1,本人,yes
14134,df,1.1,身份确认,嗯是呃我给你忘了,嗯是呃我给你忘了,2.1,本人,yes
14135,benrenshoucui,1.1,身份确认,啊你好你好有一个昨天给我还今天我赶紧跟你们还了好吧,啊你好有一个昨天给我还今天我赶紧跟你们还了好吧,2.1,本人,yes
14136,df,1.1,身份确认,嗯嗯行你你有话说吧,嗯行你有话说吧,2.1,本人,yes
14137,GHSC,1.1,身份确认,是嘞是嘞我再给你们讲好多回了昨天那在昨天上存不进去,是嘞是嘞我再给你们讲好多回了昨天那在昨天上存不进去,2.1,本人,yes
14138,df,1.1,身份确认,哎是的是的你说,哎是的你说,2.1,本人,yes
14139,benrenshoucui,1.1,身份确认,对对对你好我想天有点忙我下午就存,对你好我想天有点忙我下午就存,2.1,本人,yes
14140,benrenshoucui,1.1,身份确认,你说吧,你说吧,2.1,本人,yes
14141,df,1.1,身份确认,哦我到时候我忘记了我到时候证,哦我到时候我忘记了我到时候证,2.1,本人,yes
14142,benrenshoucui,1.1,身份确认,嗯哼你说有什么事吗,嗯哼你说有什么事吗,2.1,本人,yes
14143,benrenshoucui,1.1,身份确认,这是我本人呀来喂,这是我本人呀来喂,2.1,本人,yes
14144,GHSC,1.1,身份确认,是的是我本人,是的是我本人,2.1,本人,yes
14145,benrenshoucui,1.1,身份确认,您有什么事啊,您有什么事啊,2.1,本人,yes
14146,benrenshoucui,1.1,身份确认,哎行是是,哎行是,2.1,本人,yes
14147,GHSC,1.1,身份确认,是啊我姓王,是啊我姓王,2.2,本人,yes
14148,benrenshoucui,1.1,身份确认,嗯对对你说,嗯对你说,2.1,本人,yes
14149,GHSC,1.1,身份确认,慧本人,慧本人,2.1,本人,yes
14150,benrenshoucui,1.1,身份确认,哎哦我啊,哎哦我啊,2.1,本人,yes
14151,benrenshoucui,1.1,身份确认,是呀怎么了,是呀怎么了,2.1,本人,yes
14152,benrenshoucui,1.1,身份确认,啊啊是的怎么了,啊是的怎么了,2.1,本人,yes
14153,GHSC,1.1,身份确认,对我本人,对我本人,2.1,本人,yes
14154,benrenshoucui,1.1,身份确认,啊是我我,啊是我,2.1,本人,yes
14155,GHSC,1.1,身份确认,嗯嗯嗯你说,嗯你说,2.2,本人,yes
14156,benrenshoucui,1.1,身份确认,对嗯干嘛,对嗯干嘛,2.1,本人,yes
14157,benrenshoucui,1.1,身份确认,是啊怎么了,是啊怎么了,2.1,本人,yes
14158,benrenshoucui,1.1,身份确认,啊是什么事儿,啊是什么事儿,2.1,本人,yes
14159,benrenshoucui,1.1,身份确认,哦对什么事,哦对什么事,2.1,本人,yes
14160,GHSC,1.1,身份确认,是啊是啊怎么了,是啊是啊怎么了,2.1,本人,yes
14161,benrenshoucui,1.1,身份确认,啊是哇,啊是哇,2.1,本人,yes
14162,GHSC,1.1,身份确认,王你说你说我是我是,王你说你说我是我是,2.1,本人,yes
14163,df,1.1,身份确认,是的是我是我本人装,是的是我是我本人装,2.1,本人,yes
14164,benrenshoucui,1.1,身份确认,啊啊什么事,啊什么事,2.1,本人,yes
14165,benrenshoucui,1.1,身份确认,我哦哦是啊,我哦是啊,2.1,本人,yes
14166,GHSC,1.1,身份确认,对我本人呢,对我本人呢,2.1,本人,yes
14167,GHSC,1.1,身份确认,是本人啊我跟你说啊,是本人啊我跟你说啊,2.1,本人,yes
14168,GHSC,1.1,身份确认,是本人是我,是本人是我,2.1,本人,yes
14169,GHSC,1.1,身份确认,对对对我是我是,对我是我是,2.1,本人,yes
14170,benrenshoucui,1.1,身份确认,就是电话你说,就是电话你说,2.1,本人,yes
14171,benrenshoucui,1.1,身份确认,你说什么事吗,你说什么事吗,2.1,本人,yes
14172,GHSC,1.1,身份确认,是我本人你说的什么事情,是我本人你说的什么事情,2.1,本人,yes
14173,benrenshoucui,1.1,身份确认,啊我是的我是人家,啊我是的我是人家,2.1,本人,yes
14174,df,1.1,身份确认,北京本人你说,北京本人你说,2.1,本人,yes
14175,df,1.1,身份确认,是本人有事你说啊,是本人有事你说啊,2.1,本人,yes
14176,benrenshoucui,1.1,身份确认,是的是的是怎么了,是的是怎么了,2.1,本人,yes
14177,GHSC,1.1,身份确认,说我那个卡的问题是不是,说我那个卡的问题是不是,2.1,本人,yes
14178,GHSC,1.1,身份确认,喂半年以内处理,喂半年以内处理,2.1,本人,yes
14179,RESC,1.1,身份确认,哎我知道我知道我懂中午在处理了办了不方便加,哎我知道我懂中午在处理了办了不方便加,2.1,本人,yes
14180,benrenshoucui,1.1,身份确认,啊你说你说,啊你说你说,2.1,本人,yes
14181,benrenshoucui,1.1,身份确认,请讲嗯哼,请讲嗯哼,2.1,本人,yes
14182,benrenshoucui,1.1,身份确认,你讲有什么事,你讲有什么事,2.1,本人,yes
14183,df,1.1,身份确认,哦哦说说,哦说,2.1,本人,yes
14184,df,1.1,身份确认,马上存进去,马上存进去,2.1,本人,yes
14185,RESC,1.1,身份确认,请说话,请说话,2.2,本人,yes
14186,GHSC,1.1,身份确认,诶你好你好我是,诶你好我是,2.1,本人,yes
14187,df,1.1,身份确认,啊是啊咋了,啊是啊咋了,2.1,本人,yes
14188,GHSC,1.1,身份确认,是本人怎么是,是本人怎么是,2.1,本人,yes
14189,benrenshoucui,1.1,身份确认,对呀对呀是的,对呀对呀是的,2.1,本人,yes
14190,benrenshoucui,1.1,身份确认,是的什么事,是的什么事,2.1,本人,yes
14191,benrenshoucui,1.1,身份确认,您好怎么了,您好怎么了,2.1,本人,yes
14192,benrenshoucui,1.1,身份确认,对对对我晚上给你晚上还晚上回去弄啊,对我晚上给你晚上还晚上回去弄啊,2.1,本人,yes
14193,benrenshoucui,1.1,身份确认,哎是是我没,哎是我没,2.1,本人,yes
14194,GHSC,1.1,身份确认,还款啊好嘞好嘞,还款啊好嘞,2.1,本人,yes
14195,RESC,1.1,身份确认,呃干嘛吗,呃干嘛吗,2.1,本人,yes
14196,GHSC,1.1,身份确认,你说话吗你说吧,你说话吗你说吧,2.2,本人,yes
14197,benrenshoucui,1.1,身份确认,对你说嘛,对你说嘛,2.1,本人,yes
14198,benrenshoucui,1.1,身份确认,我是你什么事你说,我是你什么事你说,2.1,本人,yes
14199,GHSC,1.1,身份确认,呃是我,呃是我,2.1,本人,yes
14200,benrenshoucui,1.1,身份确认,啊是我怎么了,啊是我怎么了,2.1,本人,yes
14201,benrenshoucui,1.1,身份确认,我我知道我今天下午还款好嘞,我我知道我今天下午还款好嘞,2.1,本人,yes
14202,benrenshoucui,1.1,身份确认,我是我是,我是我是,2.1,本人,yes
14203,GHSC,1.1,身份确认,哎对我明天就可以进去了,哎对我明天就可以进去了,2.1,本人,yes
14204,benrenshoucui,1.1,身份确认,永对,永对,2.1,本人,yes
14205,benrenshoucui,1.1,身份确认,哦对对对朝,哦对朝,2.1,本人,yes
14206,benrenshoucui,1.1,身份确认,嗯嗯嗯嗯对对对,嗯对,2.1,本人,yes
14207,GHSC,1.1,身份确认,是是我本人,是我本人,2.1,本人,yes
14208,GHSC,1.1,身份确认,哎行行什么事情,哎行行什么事情,2.1,本人,yes
14209,benrenshoucui,1.1,身份确认,啊你说怎么了,啊你说怎么了,2.1,本人,yes
14210,benrenshoucui,1.1,身份确认,我有六根儿再说一下今天不管明天疾病还了放心吧啊嗯好的,我有六根儿再说一下今天不管明天疾病还了放心吧啊嗯好的,2.2,本人,yes
14211,benrenshoucui,1.1,身份确认,对呀你说哈,对呀你说哈,2.1,本人,yes
14212,GHSC,1.1,身份确认,是本人的,是本人的,2.1,本人,yes
14213,benrenshoucui,1.1,身份确认,对对对再见,对再见,2.1,本人,yes
14214,benrenshoucui,1.1,身份确认,啊对对对对我现在都马上到银行呢我这几天自己都忘记了,啊对我现在都马上到银行呢我这几天自己都忘记了,2.1,本人,yes
14215,df,1.1,身份确认,您好是的您请讲,您好是的您请讲,2.1,本人,yes
14216,GHSC,1.1,身份确认,那个到月末五号就给你打款了不能再打电话哪一个没有还呢,那个到月末五号就给你打款了不能再打电话哪一个没有还呢,2.1,本人,yes
14217,GHSC,1.1,身份确认,啊是啊什么事呢,啊是啊什么事呢,2.1,本人,yes
14218,benrenshoucui,1.1,身份确认,嗯是的咱们再说,嗯是的咱们再说,2.1,本人,yes
14219,RESC,1.1,身份确认,啊嘞现在那个都你们搞的就扣不了钱了你们不是在给我想办法怎么样扣钱呐,啊嘞现在那个都你们搞的就扣不了钱了你们不是在给我想办法怎么样扣钱呐,2.1,本人,yes
14220,benrenshoucui,1.1,身份确认,干嘛松,干嘛松,2.1,本人,yes
14221,GHSC,1.1,身份确认,好的对对是我对啊,好的对是我对啊,2.1,本人,yes
14222,benrenshoucui,1.1,身份确认,是的是的你说,是的你说,2.1,本人,yes
14223,GHSC,1.1,身份确认,啊是是我现在我在弄那个卡怎么那个三八六六那个卡是那个国外用那个卡我现在我在我的房子我找到了我现在绑定绑定了我把钱还进去,啊是我现在我在弄那个卡怎么那个三八六六那个卡是那个国外用那个卡我现在我在我的房子我找到了我现在绑定了我把钱还进去,2.1,本人,yes
14224,GHSC,1.1,身份确认,是的本人的,是的本人的,2.1,本人,yes
14225,benrenshoucui,1.1,身份确认,对对是是是是是的,对是是的,2.1,本人,yes
14226,GHSC,1.1,身份确认,对对是的呀我解决完了吗,对是的呀我解决完了吗,2.1,本人,yes
14227,benrenshoucui,1.1,身份确认,哦明天去存完明天就存款,哦明天去存完明天就存款,2.1,本人,yes
14228,df,1.1,身份确认,对对对我明天我明天就把钱存到那个建行卡号,对我明天我明天就把钱存到那个建行卡号,2.1,本人,yes
14229,benrenshoucui,1.1,身份确认,啊对对对对我呢,啊对我呢,2.1,本人,yes
14230,benrenshoucui,1.1,身份确认,说那什么事啊,说那什么事啊,2.1,本人,yes
14231,GHSC,1.1,身份确认,是本人你说怎么啦,是本人你说怎么啦,2.1,本人,yes
14232,benrenshoucui,1.1,身份确认,啊对你说啊,啊对你说啊,2.1,本人,yes
14233,benrenshoucui,1.1,身份确认,你说什么事,你说什么事,2.1,本人,yes
14234,df,1.1,身份确认,喂这里是啊怎么了,喂这里是啊怎么了,2.1,本人,yes
14235,benrenshoucui,1.1,身份确认,啊有什么事啊,啊有什么事啊,2.1,本人,yes
14236,benrenshoucui,1.1,身份确认,啊对是我什么事情,啊对是我什么事情,2.1,本人,yes
14237,GHSC,1.1,身份确认,我是要说什么事,我是要说什么事,2.1,本人,yes
14238,benrenshoucui,1.1,身份确认,对啊干嘛,对啊干嘛,2.1,本人,yes
14239,benrenshoucui,1.1,身份确认,嗯怎么了,嗯怎么了,2.1,本人,yes
14240,benrenshoucui,1.1,身份确认,啊您好有事吗,啊您好有事吗,2.1,本人,yes
14241,df,1.1,身份确认,哎喂你好我是,哎喂你好我是,2.1,本人,yes
14242,benrenshoucui,1.1,身份确认,哎我是您说,哎我是您说,2.1,本人,yes
14243,benrenshoucui,1.1,身份确认,恩就是啊,恩就是啊,2.1,本人,yes
14244,GHSC,1.1,身份确认,对对对好知道哪个处理好吧,对好知道哪个处理好吧,2.1,本人,yes
14245,benrenshoucui,1.1,身份确认,啊对是什么,啊对是什么,2.1,本人,yes
14246,GHSC,1.1,身份确认,哎我是楼,哎我是楼,2.1,本人,yes
14247,RESC,1.1,身份确认,嗯在的什么事,嗯在的什么事,2.1,本人,yes
14248,benrenshoucui,1.1,身份确认,啊对本人,啊对本人,2.1,本人,yes
14249,benrenshoucui,1.1,身份确认,啊是我啊,啊是我啊,2.1,本人,yes
14250,benrenshoucui,1.1,身份确认,哎是我刚才存一下哈,哎是我刚才存一下哈,2.1,本人,yes
14251,benrenshoucui,1.1,身份确认,对什么什么事你说,对什么事你说,2.1,本人,yes
14252,df,1.1,身份确认,啊是这样怎么了,啊是这样怎么了,2.1,本人,yes
14253,GHSC,1.1,身份确认,哎对是的是我是我说,哎对是的是我是我说,2.1,本人,yes
14254,df,1.1,身份确认,喂请讲,喂请讲,2.1,本人,yes
14255,benrenshoucui,1.1,身份确认,是吗嗯嗯嗯,是吗嗯,2.1,本人,yes
14256,benrenshoucui,1.1,身份确认,就是什么事儿,就是什么事儿,2.1,本人,yes
14257,RESC,1.1,身份确认,是吧你说,是吧你说,2.1,本人,yes
14258,df,1.1,身份确认,是什么你说,是什么你说,2.1,本人,yes
14259,benrenshoucui,1.1,身份确认,你什么意思啊你说,你什么意思啊你说,2.1,本人,yes
14260,benrenshoucui,1.1,身份确认,哎是怎么了,哎是怎么了,2.1,本人,yes
14261,benrenshoucui,1.1,身份确认,啊请问有什么事吗,啊请问有什么事吗,2.1,本人,yes
14262,benrenshoucui,1.1,身份确认,对对你说,对你说,2.1,本人,yes
14263,benrenshoucui,1.1,身份确认,就是我,就是我,2.1,本人,yes
14264,GHSC,1.1,身份确认,我知道呀还款,我知道呀还款,2.1,本人,yes
14265,GHSC,1.1,身份确认,啊对对对今天晚上我就把那个钱吗那我都看到没到广州,啊对今天晚上我就把那个钱吗那我都看到没到广州,2.1,本人,yes
14266,GHSC,1.1,身份确认,我是的什么时候,我是的什么时候,2.1,本人,yes
14267,RESC,1.1,身份确认,啊我知道我知道我这个星期会处理,啊我知道我这个星期会处理,2.1,本人,yes
14268,benrenshoucui,1.1,身份确认,你说吧我不是那个呃就是呢就是我,你说吧我不是那个呃就是呢就是我,2.1,本人,yes
14269,df,1.1,身份确认,喂你好说,喂你好说,2.1,本人,yes
14270,benrenshoucui,1.1,身份确认,对是我,对是我,2.1,本人,yes
14271,GHSC,1.1,身份确认,四四本人,四四本人,2.1,本人,yes
14272,benrenshoucui,1.1,身份确认,嗯你说我,嗯你说我,2.1,本人,yes
14273,df,1.1,身份确认,嗯嗯嘛今天可以,嗯嘛今天可以,2.1,本人,yes
14274,benrenshoucui,1.1,身份确认,怎么了你说呀,怎么了你说呀,2.1,本人,yes
14275,benrenshoucui,1.1,身份确认,干什么,干什么,2.1,本人,yes
14276,benrenshoucui,1.1,身份确认,呃你有什么事你说,呃你有什么事你说,2.1,本人,yes
14277,df,1.1,身份确认,怎么算你直接说,怎么算你直接说,2.1,本人,yes
14278,benrenshoucui,1.1,身份确认,我行嗯是的,我行嗯是的,2.1,本人,yes
14279,df,1.1,身份确认,不说老是今天还款是吧噢我今天今天哦今天五点多花,不说老是今天还款是吧噢我今天哦今天五点多花,2.1,本人,yes
14280,benrenshoucui,1.1,身份确认,对是怎么了,对是怎么了,2.1,本人,yes
14281,benrenshoucui,1.1,身份确认,哎呀是的表你的老嗨吧,哎呀是的表你的老嗨吧,2.1,本人,yes
14282,benrenshoucui,1.1,身份确认,二是我,二是我,2.1,本人,yes
14283,GHSC,1.1,身份确认,我现在是没有钱还,我现在是没有钱还,2.1,本人,yes
14284,benrenshoucui,1.1,身份确认,请稍等是,请稍等是,2.1,本人,yes
14285,benrenshoucui,1.1,身份确认,啊是我行喂,啊是我行喂,2.1,本人,yes
14286,df,1.1,身份确认,对对对我这我这啥子想下来完了没没啥呢下乡我也晚上就回来,对我这我这啥子想下来完了没啥呢下乡我也晚上就回来,2.1,本人,yes
14287,GHSC,1.1,身份确认,对对对对我本人怎么生,对我本人怎么生,2.1,本人,yes
14288,benrenshoucui,1.1,身份确认,对我怎么下午就给还我想,对我怎么下午就给还我想,2.1,本人,yes
14289,GHSC,1.1,身份确认,喂我这边是,喂我这边是,2.1,本人,yes
14290,benrenshoucui,1.1,身份确认,哎你好这样,哎你好这样,2.1,本人,yes
14291,GHSC,1.1,身份确认,对什么什么事儿,对什么事儿,2.1,本人,yes
14292,benrenshoucui,1.1,身份确认,对但是什么事啊,对但是什么事啊,2.1,本人,yes
14293,df,1.1,身份确认,啊我说我等会儿过去呢我忘记了,啊我说我等会儿过去呢我忘记了,2.1,本人,yes
14294,GHSC,1.1,身份确认,对对对对对我是本人啊,对我是本人啊,2.1,本人,yes
14295,benrenshoucui,1.1,身份确认,对的有什么事吗,对的有什么事吗,2.1,本人,yes
14296,benrenshoucui,1.1,身份确认,恩对什么,恩对什么,2.1,本人,yes
14297,GHSC,1.1,身份确认,哦你好我是,哦你好我是,2.1,本人,yes
14298,df,1.1,身份确认,有什么事你说嘛,有什么事你说嘛,2.1,本人,yes
14299,benrenshoucui,1.1,身份确认,嗯十八号我明天还吧我叫胡有事儿了,嗯十八号我明天还吧我叫胡有事儿了,2.1,本人,yes
14300,RESC,1.1,身份确认,嗯嗯你说怎么啦,嗯你说怎么啦,2.2,本人,yes
14301,GHSC,1.1,身份确认,我知道的你我知道你这是语音电话完了然后的话有录音我这是我清楚我也现在十万过去因为现在就是不是一个信用卡然后这个信用卡我都都都等于这个月起了完了但是那我这个时间不会太长啊我也在积极想办法,我知道的你我知道你这是语音电话完了然后的话有录音我这是我清楚我也现在十万过去因为现在就是不是一个信用卡然后这个信用卡我都等于这个月起了完了但是那我这个时间不会太长啊我也在积极想办法,2.1,本人,yes
14302,GHSC,1.1,身份确认,好马上换啊,好马上换啊,2.1,本人,yes
14303,benrenshoucui,1.1,身份确认,嗯嗯怎么了,嗯怎么了,2.1,本人,yes
14304,benrenshoucui,1.1,身份确认,嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯嗯,嗯,2.1,本人,yes
14305,benrenshoucui,1.1,身份确认,是啊是是是是是,是啊是,2.1,本人,yes
14306,benrenshoucui,1.1,身份确认,啊对是我嗯,啊对是我嗯,2.1,本人,yes
14307,benrenshoucui,1.1,身份确认,哦您好是,哦您好是,2.1,本人,yes
14308,benrenshoucui,1.1,身份确认,对嗯对对对,对嗯对,2.1,本人,yes
14309,GHSC,1.1,身份确认,是的是的你什么事你说吧,是的你什么事你说吧,2.1,本人,yes
14310,benrenshoucui,1.1,身份确认,对说话的,对说话的,2.1,本人,yes
14311,benrenshoucui,1.1,身份确认,怎么回事,怎么回事,2.1,本人,yes
14312,df,1.1,身份确认,哦马上马上这边马上给你搞好噢,哦马上这边马上给你搞好噢,2.1,本人,yes
